symbol,timestamp,open,high,low,close,volume,trade_count,vwap
BBAI,2026-01-01 00:00:00+00:00,5.43,5.43,5.4298,5.4298,990.0,14.0,5.429922
BBAI,2026-01-01 00:05:00+00:00,5.4299,5.43,5.4299,5.43,4655.0,13.0,5.429911
BBAI,2026-01-01 00:10:00+00:00,5.43,5.43,5.42,5.43,6979.0,17.0,5.42897
BBAI,2026-01-01 00:15:00+00:00,5.42,5.4284,5.42,5.42,2313.0,12.0,5.421145
BBAI,2026-01-01 00:20:00+00:00,5.4298,5.43,5.4203,5.4203,1910.0,12.0,5.428081
BBAI,2026-01-01 00:25:00+00:00,5.43,5.43,5.42,5.43,1873.0,11.0,5.427831
BBAI,2026-01-01 00:30:00+00:00,5.4216,5.43,5.4216,5.43,1075.0,11.0,5.429006
BBAI,2026-01-01 00:35:00+00:00,5.42,5.44,5.42,5.43,8571.0,34.0,5.432265
BBAI,2026-01-01 00:40:00+00:00,5.44,5.4431,5.43,5.43,17295.0,18.0,5.435332
BBAI,2026-01-01 00:45:00+00:00,5.4394,5.4399,5.43,5.4398,9510.0,25.0,5.430862
BBAI,2026-01-01 00:50:00+00:00,5.44,5.45,5.4301,5.4301,6079.0,50.0,5.439551
BBAI,2026-01-01 00:55:00+00:00,5.45,5.45,5.43,5.45,5899.0,24.0,5.439224
BBAI,2026-01-02 09:00:00+00:00,5.585,5.62,5.57,5.59,25684.0,131.0,5.595033
BBAI,2026-01-02 09:05:00+00:00,5.59,5.6,5.58,5.58,7272.0,78.0,5.58775
BBAI,2026-01-02 09:10:00+00:00,5.58,5.625,5.58,5.61,34856.0,143.0,5.604793
BBAI,2026-01-02 09:15:00+00:00,5.61,5.62,5.6,5.61,15127.0,81.0,5.608989
BBAI,2026-01-02 09:20:00+00:00,5.61,5.61,5.61,5.61,1481.0,31.0,5.61
BBAI,2026-01-02 09:25:00+00:00,5.62,5.63,5.62,5.63,1200.0,6.0,5.626945
BBAI,2026-01-02 09:30:00+00:00,5.63,5.63,5.63,5.63,324.0,8.0,5.63
BBAI,2026-01-02 09:35:00+00:00,5.64,5.66,5.64,5.66,2824.0,32.0,5.65
BBAI,2026-01-02 09:40:00+00:00,5.66,5.67,5.66,5.66,6835.0,58.0,5.661815
BBAI,2026-01-02 09:45:00+00:00,5.655,5.66,5.65,5.65,4642.0,38.0,5.654117
BBAI,2026-01-02 09:50:00+00:00,5.67,5.67,5.66,5.66,642.0,23.0,5.662746
BBAI,2026-01-02 09:55:00+00:00,5.66,5.66,5.66,5.66,340.0,7.0,5.66
BBAI,2026-01-02 10:00:00+00:00,5.66,5.66,5.65,5.65,4567.0,62.0,5.655311
BBAI,2026-01-02 10:05:00+00:00,5.66,5.66,5.66,5.66,1063.0,12.0,5.66
BBAI,2026-01-02 10:10:00+00:00,5.66,5.66,5.65,5.66,5265.0,16.0,5.655276
BBAI,2026-01-02 10:15:00+00:00,5.66,5.66,5.66,5.66,1265.0,16.0,5.66
