date,open,high,low,close,volume
2023-07-10,42.58000183105469,46.400001525878906,41.74599838256836,44.75,113064900
2023-07-17,44.68000030517578,47.900001525878906,44.5,47.22999954223633,129794400
2023-07-24,47.060001373291016,48.43000030517578,46.35499954223633,48.13999938964844,82670800
2023-07-31,48.849998474121094,49.4900016784668,45.02000045776367,45.20000076293945,208044500
2023-08-07,45.0099983215332,45.529998779296875,43.310001373291016,43.709999084472656,90067000
2023-08-14,43.5,44.8849983215332,42.95000076293945,44.689998626708984,82678900
2023-08-21,44.97999954223633,45.720001220703125,43.08000183105469,43.959999084472656,80843100
2023-08-28,44.11000061035156,47.70000076293945,43.709999084472656,47.040000915527344,75507200
2023-09-04,46.869998931884766,47.25,45.25,47.2400016784668,61653500
2023-09-11,47.7400016784668,49.1879997253418,47.27000045776367,47.52000045776367,79706400
2023-09-18,47.29999923706055,47.755001068115234,43.93000030517578,44.40999984741211,100812100
2023-09-25,44.13999938964844,46.91999816894531,44.04499816894531,45.9900016784668,73740300
2023-10-02,45.56999969482422,46.290000915527344,43.650001525878906,45.779998779296875,67759800
2023-10-09,45.150001525878906,47.275001525878906,42.70000076293945,43.47999954223633,83125100
2023-10-16,43.76499938964844,45.2599983215332,42.185001373291016,42.959999084472656,83229000
2023-10-23,42.529998779296875,44.32500076293945,40.09000015258789,41.22999954223633,85903600
2023-10-30,42.0099983215332,48.150001525878906,42.0099983215332,47.75,106473600
2023-11-06,47.939998626708984,52.099998474121094,46.68000030517578,51.58000183105469,204126100
2023-11-13,51.16999816894531,54.5099983215332,50.720001220703125,54.439998626708984,110998800
2023-11-20,53.83000183105469,55.93600082397461,53.7599983215332,55.31999969482422,91783600
2023-11-27,55.470001220703125,57.8650016784668,55.290000915527344,57.349998474121094,124365300
2023-12-04,60.0099983215332,62.25,57.70100021362305,61.70000076293945,221685200
2023-12-11,61.529998779296875,63.529998779296875,60.61000061035156,61.86000061035156,508275000
2023-12-18,62.0099983215332,62.70000076293945,60.619998931884766,61.709999084472656,118429100
2023-12-25,61.709999084472656,63.529998779296875,61.29999923706055,61.56999969482422,72294200
2024-01-01,60.72999954223633,60.90999984741211,57.220001220703125,57.58000183105469,112036200
2024-01-08,58.09000015258789,64.91999816894531,57.849998474121094,63.20000076293945,129585400
2024-01-15,63.0,65.38500213623047,61.68000030517578,65.11000061035156,83972700
2024-01-22,65.44000244140625,66.04499816894531,63.220001220703125,65.5199966430664,83772000
2024-01-29,65.5999984741211,68.25,64.84500122070312,68.06999969482422,81666500
2024-02-05,68.23999786376953,73.05000305175781,67.23999786376953,70.91000366210938,146387400
2024-02-12,71.0,81.86499786376953,66.70999908447266,78.41000366210938,177046400
2024-02-19,78.2300033569336,79.72000122070312,75.81999969482422,78.19999694824219,71691800
2024-02-26,78.27999877929688,81.47000122070312,77.30000305175781,81.02999877929688,80111900
