date,open,high,low,close,volume
2024-07-23,100.04131065777733,101.78627834748983,99.89670637445468,101.19819641113281,7602000
2024-07-24,101.27532852139475,102.05622111030495,100.28233247771098,101.063232421875,7180200
2024-07-25,106.26919140674941,111.65832660318739,105.51721238271445,109.39276885986328,14997000
2024-07-26,109.86515726310601,111.08952739507934,109.42168699140996,109.85551452636719,7526300
2024-07-29,109.90373442987544,110.51109452488596,109.22888987986376,110.32792663574219,4138900
2024-07-30,111.06060269006042,112.82484845104044,110.44359991385757,112.68023681640625,6074400
2024-07-31,113.27797617335304,113.97210622546874,112.27534469310307,113.2683334350586,6780400
2024-08-01,113.49006250674327,113.75035757623422,111.88970642943563,112.54527282714844,5135100
2024-08-02,112.072882502347,114.04922444771564,110.93528219650013,112.25605773925781,4578400
2024-08-05,110.97385078757156,112.25606279316673,110.26044263813492,111.03169250488281,5888600
2024-08-06,111.4365880415185,112.62239461404941,110.019414622986,110.28935241699219,4642400
2024-08-07,110.19295912291031,111.81259341872816,109.52774994714014,110.04834747314453,5553200
2024-08-08,109.80731690714542,111.67760331862004,109.61449894625677,110.96419525146484,8889100
2024-08-09,110.90636270983067,112.11144748281399,110.74247294596584,111.97647857666016,5534300
2024-08-12,112.66096088972247,113.22012196505308,111.60048780719252,112.4103012084961,8602000
2024-08-13,112.59348813809457,113.04660121672536,111.89935809042647,112.66097259521484,5911900
2024-08-14,112.64167699323932,113.59610940061482,112.45850911480902,113.42257690429688,5826700
2024-08-15,114.25166729277908,114.71441567836858,113.30687769304998,114.1070556640625,5629900
2024-08-16,114.24275709348096,114.96967713949408,113.95198611723048,114.3202896118164,5251500
2024-08-19,114.36876464597191,114.87275933823935,114.3493833632213,114.70799255371094,5389900
2024-08-20,114.68860050101543,115.02782837689894,113.63213952227757,114.3202896118164,6129200
2024-08-21,114.85337417872263,114.98906533723812,113.3510697020838,113.65153503417969,3050900
2024-08-22,113.74844442065118,114.42690014276822,113.57398332144784,114.38813018798828,3743600
2024-08-23,114.6498389352328,115.23137353568049,114.28153541369242,114.87275695800781,3427500
2024-08-26,115.03752375011344,116.04552044367809,114.74675277124575,115.04721069335938,6260400
2024-08-27,115.02782546497173,115.9098179199412,114.74674883360854,115.81289672851562,4101200
2024-08-28,116.08429597976846,117.61567616967804,115.99706911312735,117.12136840820312,4287200
2024-08-29,117.3636644823996,118.96289011073587,116.83059420269639,118.52674102783203,3547800
2024-08-30,118.29412994143232,119.89334819225466,118.20689568715082,119.54442596435547,6372000
2024-09-03,119.3312043033865,119.85458765407927,116.9662885842444,117.2667465209961,5543900
2024-09-04,117.37335467350906,118.55581245867825,117.05350808021973,117.38304901123047,4484200
2024-09-05,117.46059455052145,117.86766801896452,114.99875766887803,115.95829010009766,5764500
2024-09-06,115.96798290955392,117.05351214442561,114.43660285937328,114.79521942138672,3983700
2024-09-09,115.95828972892343,117.5962853302518,115.50275196562286,117.4315185546875,4492000
2024-09-10,117.77074782761626,117.96459022530888,116.21998646223479,116.59798431396484,3806700
2024-09-11,116.18121764023944,116.18121764023944,113.73876199558512,115.5899887084961,4857200
2024-09-12,115.33797354258076,116.45258569019208,115.1441311667408,116.40412139892578,4229700
2024-09-13,116.21028797382503,116.50105155998013,115.2313668928258,115.45429229736328,4708000
2024-09-16,116.27813859954605,116.84029190964979,114.42691189046381,115.53182983398438,6025400
2024-09-17,114.8533761563853,115.37675951736297,114.12645605412969,115.07630157470703,5101500
2024-09-18,115.30889757416426,115.92920204849638,114.14582113883208,114.40751647949219,4434800
2024-09-19,115.04721094226693,115.54151864956619,113.65152946667668,115.16352081298828,5270600
2024-09-20,114.56260179942268,115.23137064017034,114.23306824547443,114.51414489746094,16958300
2024-09-23,115.01813969978511,116.77244519217241,114.5722962703083,116.56890106201172,6755400
2024-09-24,116.43320463965875,116.54951450954606,115.41552100794411,116.34597778320312,5844600
2024-09-25,116.80151419438191,117.71258228359925,116.65612870733895,117.17951202392578,5713600
2024-09-26,116.53982306089372,118.12935434902752,116.43320752617386,116.61736297607422,6202600
2024-09-27,116.24904688774458,117.50903709728281,115.93889465520768,116.68519592285156,7941800
2024-09-30,116.96628645323217,117.55751537224607,116.08428654648199,117.4315185546875,5475700
2024-10-01,117.45090145492013,120.75596092835993,116.44290471672065,120.56211853027344,7206900
2024-10-02,121.36658067722765,121.66703861795631,119.8352005635916,120.22289276123047,3802900
2024-10-03,120.66872538584057,121.05641754873375,119.40872770509104,119.86426544189453,4765700
2024-10-04,119.89335301915065,121.13396954308013,119.36028271228632,121.06612396240234,3055900
2024-10-07,121.00796294985743,121.81242295825221,120.42642835623495,121.20181274414062,4606100
2024-10-08,121.57010892044747,122.06441662275432,119.47657563628653,119.69950103759766,3194500
2024-10-09,119.2439638148362,120.90134064142669,118.82719602373243,120.13565063476562,3210400
2024-10-10,119.82549970631574,120.25196183997922,118.6430492900353,119.15673828125,2785300
2024-10-11,119.2148907952491,120.11627197265625,119.11796959872846,120.11627197265625,2556200
2024-10-14,119.93212249920701,120.98858355938083,119.47658471878614,120.80442810058594,1929700
2024-10-15,122.09350201716654,122.91734332389852,120.86257983173407,121.18242645263672,7521300
2024-10-16,120.93040942093315,122.355173821444,120.37795050998125,122.3357925415039,3127400
2024-10-17,122.57810872805418,123.09179772439582,121.27934103284983,121.88026428222656,2463700
2024-10-18,122.26796173251527,122.38426421542377,121.19211939793003,122.04503631591797,4356300
2024-10-21,122.02565002441406,122.53933902180897,120.8625734807788,122.02565002441406,4768600
2024-10-22,124.0513272048927,124.73947729640875,119.72857687286809,121.66703033447266,5746100
