Price,Close,High,Low,Open,Volume
Ticker,ACHR,ACHR,ACHR,ACHR,ACHR
Date,,,,,
2024-01-08,5.550000190734863,5.630000114440918,5.46999979019165,5.53000020980835,3626100
2024-01-09,5.409999847412109,5.545000076293945,5.309999942779541,5.400000095367432,3258100
2024-01-10,5.380000114440918,5.5,5.309999942779541,5.409999847412109,2170600
2024-01-11,5.21999979019165,5.389999866485596,5.090000152587891,5.340000152587891,3624400
2024-01-12,5.170000076293945,5.400000095367432,5.15500020980835,5.239999771118164,2294500
2024-01-16,4.960000038146973,5.099999904632568,4.949999809265137,5.090000152587891,3831700
2024-01-17,5.039999961853027,5.039999961853027,4.820000171661377,4.920000076293945,3508300
2024-01-18,5.019999980926514,5.25,4.860000133514404,5.21999979019165,3808100
2024-01-19,5.059999942779541,5.114999771118164,4.869999885559082,5.019999980926514,3438700
2024-01-22,5.309999942779541,5.849999904632568,5.150000095367432,5.449999809265137,10536200
2024-01-23,5.420000076293945,5.53000020980835,5.324999809265137,5.489999771118164,4447500
2024-01-24,5.010000228881836,5.590000152587891,5.010000228881836,5.550000190734863,4865000
2024-01-25,4.980000019073486,5.119999885559082,4.949999809265137,5.050000190734863,3671100
2024-01-26,4.900000095367432,5.150000095367432,4.880000114440918,5.019999980926514,3547300
2024-01-29,5.170000076293945,5.21999979019165,4.900000095367432,4.929999828338623,3954200
2024-01-30,4.989999771118164,5.159999847412109,4.920000076293945,5.099999904632568,3678000
2024-01-31,4.829999923706055,5.21999979019165,4.820000171661377,4.96999979019165,4229400
2024-02-01,4.949999809265137,5.065000057220459,4.874000072479248,4.920000076293945,2630400
2024-02-02,4.940000057220459,4.960000038146973,4.78000020980835,4.889999866485596,3767400
2024-02-05,4.670000076293945,4.869999885559082,4.619999885559082,4.869999885559082,4600400
2024-02-06,5.059999942779541,5.074999809265137,4.670000076293945,4.699999809265137,4342400
2024-02-07,4.909999847412109,5.130000114440918,4.900000095367432,5.079999923706055,2508300
2024-02-08,5.179999828338623,5.230000019073486,4.909999847412109,4.909999847412109,3651800
2024-02-09,5.400000095367432,5.449999809265137,5.25,5.25,4690100
2024-02-12,5.590000152587891,5.679999828338623,5.429999828338623,5.489999771118164,6242300
2024-02-13,5.159999847412109,5.269999980926514,5.079999923706055,5.210000038146973,5820100
2024-02-14,5.460000038146973,5.5,5.269999980926514,5.309999942779541,4044600
2024-02-15,5.449999809265137,5.550000190734863,5.329999923706055,5.539999961853027,8003100
2024-02-16,5.239999771118164,5.379000186920166,5.210000038146973,5.309999942779541,4226500
2024-02-20,5.130000114440918,5.329999923706055,5.039999961853027,5.230000019073486,4569400
2024-02-21,5.050000190734863,5.1020002365112305,4.96999979019165,5.070000171661377,3715900
2024-02-22,4.869999885559082,5.190000057220459,4.860000133514404,5.170000076293945,5223200
2024-02-23,4.809999942779541,4.954999923706055,4.739999771118164,4.869999885559082,5766000
2024-02-26,4.920000076293945,4.96999979019165,4.800000190734863,4.920000076293945,7331500
