Price,Close,High,Low,Open,Volume
Ticker,ARKK,ARKK,ARKK,ARKK,ARKK
Date,,,,,
2023-06-05,42.15840530395508,43.47740691445864,41.563369315893446,42.941872255315246,49400800
2023-06-12,43.943519592285156,44.627811337527866,42.17823914906114,42.40633639747538,83330100
2023-06-19,41.791465759277344,44.34020937112426,41.16171941385921,43.64599820976771,51908300
2023-06-26,43.774925231933594,44.3203755222114,41.41460873330901,41.51378392081643,62454800
2023-07-03,43.368316650390625,45.05425701546783,42.39543132214875,44.151783611683356,42725400
2023-07-10,48.16828536987305,50.01290222699647,43.16996945698634,43.3286459724837,112007100
2023-07-17,47.53357696533203,50.905457482411,46.99804233324072,48.168282996041874,86863300
2023-07-24,49.03108596801758,49.03108596801758,46.279039950271645,47.4344052744766,71920900
2023-07-31,45.004669189453125,50.0714107052825,44.91541341600926,49.368275112001534,87685900
2023-08-07,42.396419525146484,45.22284598023105,41.99972636720822,45.163344654742744,82323100
2023-08-14,40.046024322509766,42.58484853710249,38.99479005668841,41.89064115539135,73467200
2023-08-21,40.63114547729492,41.950143311735424,39.808008446804365,40.264202958977975,73960800
2023-08-28,43.25922393798828,43.96335450112228,40.5319688086327,41.01791775081139,63850100
2023-09-04,43.68000030517578,44.689998626708984,42.970001220703125,43.279998779296875,44334300
2023-09-11,43.060001373291016,45.15999984741211,42.720001220703125,44.220001220703125,55338900
2023-09-18,38.81999969482422,42.93000030517578,38.79499816894531,42.93000030517578,65075800
2023-09-25,39.66999816894531,40.244998931884766,38.1349983215332,38.54999923706055,78354900
2023-10-02,39.209999084472656,39.90999984741211,37.54999923706055,39.689998626708984,79644000
2023-10-09,37.77000045776367,40.810001373291016,37.564998626708984,38.40999984741211,65433000
2023-10-16,36.029998779296875,39.43600082397461,35.880001068115234,38.029998779296875,83675500
2023-10-23,34.099998474121094,37.959999084472656,34.06999969482422,35.66999816894531,89942800
2023-10-30,40.439998626708984,40.7400016784668,33.7599983215332,34.529998779296875,99220800
2023-11-06,39.72999954223633,41.04999923706055,38.7400016784668,40.68000030517578,102522200
2023-11-13,43.70000076293945,43.75,38.709999084472656,39.369998931884766,99904800
2023-11-20,44.880001068115234,45.119998931884766,43.61000061035156,43.849998474121094,48385300
2023-11-27,48.43000030517578,48.45000076293945,44.279998779296875,44.650001525878906,100629800
2023-12-04,49.18000030517578,49.69499969482422,47.5,48.349998474121094,95711800
2023-12-11,51.11000061035156,52.5,47.404998779296875,48.61000061035156,114155600
2023-12-18,53.0099983215332,53.57500076293945,50.560001373291016,50.6870002746582,89474700
2023-12-25,52.369998931884766,54.52000045776367,52.2400016784668,53.25,57607200
2024-01-01,48.900001525878906,51.84000015258789,48.06999969482422,51.79999923706055,85763300
