Price,Close,High,Low,Open,Volume
Ticker,USAR,USAR,USAR,USAR,USAR
Date,,,,,
2024-01-22,10.369999885559082,10.376999855041504,10.369999885559082,10.369999885559082,44300
2024-01-29,10.399999618530273,10.449999809265137,10.380000114440918,10.392999649047852,1456000
2024-02-05,10.40999984741211,10.420000076293945,10.399999618530273,10.40999984741211,88000
2024-02-12,10.420000076293945,10.489999771118164,10.40999984741211,10.449999809265137,1003300
2024-02-19,10.430000305175781,10.489999771118164,10.430000305175781,10.489999771118164,144700
2024-02-26,10.444999694824219,10.489999771118164,10.420000076293945,10.4399995803833,928800
2024-03-04,10.4399995803833,10.489999771118164,10.4399995803833,10.489999771118164,584700
2024-03-11,10.4399995803833,10.489999771118164,10.4350004196167,10.489999771118164,118000
2024-03-18,10.460000038146973,10.5,10.4399995803833,10.4399995803833,563500
2024-03-25,10.46500015258789,10.5,10.449999809265137,10.5,561900
2024-04-01,10.479999542236328,10.5,10.4350004196167,10.5,72600
2024-04-08,10.510000228881836,10.539999961853027,10.470000267028809,10.520000457763672,167500
2024-04-15,10.520000457763672,10.739999771118164,10.489999771118164,10.739999771118164,550400
2024-04-22,10.524999618530273,10.539999961853027,10.520000457763672,10.539999961853027,67500
2024-04-29,10.529999732971191,11.0,10.5,10.539999961853027,115600
2024-05-06,10.51099967956543,10.539999961853027,10.510000228881836,10.53499984741211,302300
2024-05-13,10.524999618530273,10.529999732971191,10.510000228881836,10.529999732971191,217900
2024-05-20,10.520000457763672,10.5600004196167,10.520000457763672,10.520000457763672,2952200
2024-05-27,10.550000190734863,10.579999923706055,10.529999732971191,10.539999961853027,1435800
2024-06-03,10.5600004196167,10.59000015258789,10.550000190734863,10.550000190734863,1418800
2024-06-10,10.555000305175781,10.59000015258789,10.545000076293945,10.576000213623047,3622900
2024-06-17,10.569999694824219,10.579999923706055,10.555000305175781,10.5600004196167,59900
2024-06-24,10.600000381469727,10.630000114440918,10.569999694824219,10.569999694824219,129500
2024-07-01,10.609999656677246,10.630000114440918,10.59000015258789,10.600000381469727,63200
2024-07-08,10.609999656677246,10.649999618530273,10.600000381469727,10.609999656677246,159400
2024-07-15,10.609999656677246,10.640000343322754,10.609999656677246,10.630000114440918,130500
2024-07-22,10.65999984741211,10.800000190734863,10.619999885559082,10.619999885559082,305400
2024-07-29,10.670000076293945,10.6899995803833,10.649999618530273,10.6899995803833,449700
2024-08-05,10.65999984741211,10.680000305175781,10.654999732971191,10.670000076293945,1227900
2024-08-12,10.699999809265137,10.699999809265137,10.649999618530273,10.680000305175781,284700
2024-08-19,10.680000305175781,10.859999656677246,10.680000305175781,10.770000457763672,1926700
2024-08-26,10.670000076293945,10.789999961853027,10.670000076293945,10.680000305175781,848200
2024-09-02,10.704999923706055,10.789999961853027,10.680000305175781,10.789999961853027,139500
2024-09-09,10.710000038146973,10.739999771118164,10.699999809265137,10.710000038146973,288800
2024-09-16,10.725000381469727,10.729999542236328,10.699999809265137,10.720000267028809,185900
2024-09-23,10.765000343322754,10.770000457763672,10.710000038146973,10.729999542236328,997700
2024-09-30,10.779999732971191,10.779999732971191,10.739999771118164,10.739999771118164,154600
2024-10-07,10.760000228881836,10.789999961853027,10.760000228881836,10.760000228881836,490700
2024-10-14,10.78499984741211,10.789999961853027,10.760000228881836,10.762999534606934,1576600
2024-10-21,10.779999732971191,10.789999961853027,10.779999732971191,10.789999961853027,526200
2024-10-28,10.779999732971191,10.789999961853027,10.760000228881836,10.777000427246094,537600
2024-11-04,10.78499984741211,10.800000190734863,10.779999732971191,10.779999732971191,582000
2024-11-11,10.720000267028809,10.819999694824219,10.720000267028809,10.789999961853027,3421500
2024-11-18,10.699999809265137,10.770000457763672,10.680000305175781,10.720000267028809,5600
2024-11-25,10.819999694824219,10.890000343322754,10.680000305175781,10.850000381469727,7200
2024-12-02,11.489999771118164,11.85200023651123,10.760000228881836,11.5,67700
2024-12-09,12.600000381469727,15.180000305175781,12.149999618530273,12.75,135500
2024-12-16,10.991000175476074,13.210000038146973,10.850000381469727,13.100000381469727,64000
2024-12-23,11.406000137329102,11.489999771118164,10.920000076293945,11.039999961853027,10100
2024-12-30,12.350000381469727,13.869999885559082,11.149999618530273,11.359999656677246,30100
2025-01-06,12.539999961853027,13.5,12.140000343322754,13.5,19500
2025-01-13,13.04699993133545,13.180000305175781,12.300000190734863,13.119999885559082,34500
2025-01-20,11.850000381469727,13.199999809265137,11.550000190734863,13.109999656677246,12100
2025-01-27,13.199999809265137,13.699999809265137,12.175000190734863,12.175000190734863,16900
2025-02-03,12.220000267028809,13.6899995803833,11.930000305175781,13.6899995803833,28400
2025-02-10,11.300000190734863,12.390000343322754,11.149999618530273,12.390000343322754,41200
2025-02-17,11.0,11.640000343322754,11.0,11.102999687194824,408500
2025-02-24,11.130000114440918,11.670000076293945,11.0,11.354999542236328,32100
2025-03-03,12.989999771118164,13.227999687194824,10.279999732971191,11.210000038146973,83800
2025-03-10,18.549999237060547,19.030000686645508,9.239999771118164,14.989999771118164,507200
2025-03-17,11.100000381469727,20.0,10.774999618530273,19.899999618530273,1825500
2025-03-24,5.949999809265137,11.680000305175781,5.559999942779541,11.010000228881836,2016800
2025-03-31,7.550000190734863,10.5,5.579999923706055,6.159999847412109,8308100
2025-04-07,8.3100004196167,10.569999694824219,7.059999942779541,7.309999942779541,4478200
2025-04-14,14.09000015258789,18.549999237060547,9.0,9.720000267028809,37121600
2025-04-21,12.140000343322754,13.479999542236328,9.119999885559082,13.020000457763672,10607500
2025-04-28,10.3100004196167,14.0,9.0,12.319999694824219,6503300
2025-05-05,9.619999885559082,11.289999961853027,9.399999618530273,10.289999961853027,4132800
2025-05-12,9.770000457763672,9.90999984741211,8.260000228881836,9.449999809265137,3610500
2025-05-19,9.300000190734863,10.359999656677246,9.0,9.699999809265137,2509900
2025-05-26,8.949999809265137,9.479999542236328,8.0,9.479999542236328,3361800
2025-06-02,11.550000190734863,12.020000457763672,8.770000457763672,9.680000305175781,14026800
2025-06-09,13.239999771118164,15.029999732971191,11.520000457763672,12.0,23049900
2025-06-16,12.140000343322754,14.899999618530273,11.699999809265137,14.09000015258789,15219300
2025-06-23,11.1850004196167,13.180000305175781,10.90999984741211,11.989999771118164,9081500
2025-06-30,9.930000305175781,11.239999771118164,9.680000305175781,11.0,5312800
2025-07-07,10.710000038146973,11.710000038146973,9.319999694824219,9.739999771118164,15034700
2025-07-14,14.619999885559082,16.459999084472656,10.550000190734863,10.819999694824219,47640700
