symbol,timestamp,open,high,low,close,volume,trade_count,vwap
ASTS,2026-05-12 08:00:00+00:00,72.4,73.47,71.7,72.97,196262.0,6096.0,72.260197
ASTS,2026-05-12 08:05:00+00:00,72.97,73.15,72.8,72.8,9839.0,505.0,72.946247
ASTS,2026-05-12 08:10:00+00:00,72.7612,72.7612,71.71,72.31,19592.0,674.0,72.423413
ASTS,2026-05-12 08:15:00+00:00,72.3,72.7,72.2833,72.63,12183.0,303.0,72.365154
ASTS,2026-05-12 08:20:00+00:00,72.79,72.8,72.52,72.52,10963.0,357.0,72.665384
ASTS,2026-05-12 08:25:00+00:00,72.51,72.51,72.15,72.4,17931.0,488.0,72.324427
ASTS,2026-05-12 08:30:00+00:00,72.28,72.7,72.26,72.63,7237.0,262.0,72.440297
ASTS,2026-05-12 08:35:00+00:00,72.78,73.15,72.78,73.14,7737.0,219.0,72.953968
ASTS,2026-05-12 08:40:00+00:00,73.05,73.33,73.04,73.24,13944.0,325.0,73.197267
ASTS,2026-05-12 08:45:00+00:00,73.2996,73.2996,73.0,73.2,14059.0,371.0,73.062598
ASTS,2026-05-12 08:50:00+00:00,73.11,73.2,73.0,73.15,8990.0,256.0,73.072429
ASTS,2026-05-12 08:55:00+00:00,73.15,73.22,73.07,73.15,6069.0,173.0,73.152273
ASTS,2026-05-12 09:00:00+00:00,73.06,73.47,73.0,73.47,10360.0,321.0,73.228731
ASTS,2026-05-12 09:05:00+00:00,73.47,73.5455,73.25,73.37,15331.0,288.0,73.397351
ASTS,2026-05-12 09:10:00+00:00,73.39,73.9,73.36,73.9,7806.0,273.0,73.74798
ASTS,2026-05-12 09:15:00+00:00,73.88,73.98,73.565,73.6396,13221.0,370.0,73.768186
ASTS,2026-05-12 09:20:00+00:00,73.45,73.9,73.35,73.9,6643.0,238.0,73.541523
ASTS,2026-05-12 09:25:00+00:00,73.91,73.91,73.49,73.8919,10248.0,302.0,73.678754
ASTS,2026-05-12 09:30:00+00:00,73.7,74.0,73.7,73.95,8143.0,250.0,73.89032
ASTS,2026-05-12 09:35:00+00:00,73.97,73.97,73.71,73.8,8661.0,247.0,73.767345
ASTS,2026-05-12 09:40:00+00:00,73.62,74.038,73.62,73.85,12973.0,350.0,73.908224
ASTS,2026-05-12 09:45:00+00:00,73.63,73.7,73.55,73.66,6691.0,188.0,73.639267
ASTS,2026-05-12 09:50:00+00:00,73.76,73.77,73.45,73.7,13337.0,359.0,73.543609
ASTS,2026-05-12 09:55:00+00:00,73.51,73.78,73.5,73.78,6830.0,173.0,73.622907
ASTS,2026-05-12 10:00:00+00:00,73.78,73.78,73.5,73.5,10668.0,293.0,73.591989
ASTS,2026-05-12 10:05:00+00:00,73.45,73.63,73.45,73.63,2727.0,139.0,73.492502
ASTS,2026-05-12 10:10:00+00:00,73.56,73.9,73.56,73.83,6357.0,219.0,73.677113
ASTS,2026-05-12 10:15:00+00:00,73.9,74.0,73.52,73.73,10619.0,424.0,73.837603
ASTS,2026-05-12 10:20:00+00:00,73.7,73.9,73.56,73.8,4039.0,164.0,73.731499
ASTS,2026-05-12 10:25:00+00:00,73.65,73.7464,73.4,73.56,6241.0,232.0,73.508306
ASTS,2026-05-12 10:30:00+00:00,73.45,73.54,73.32,73.45,4569.0,209.0,73.427841
ASTS,2026-05-12 10:35:00+00:00,73.31,73.44,73.0,73.0,14485.0,448.0,73.1308
ASTS,2026-05-12 10:40:00+00:00,72.8099,73.43,72.8099,73.43,10939.0,309.0,72.988133
ASTS,2026-05-12 10:45:00+00:00,73.11,73.11,72.8,72.8,7939.0,277.0,72.896486
ASTS,2026-05-12 10:50:00+00:00,72.82,73.05,72.65,73.05,25236.0,454.0,72.79064
ASTS,2026-05-12 10:55:00+00:00,72.94,73.13,72.8,72.85,6241.0,188.0,72.959277
ASTS,2026-05-12 11:00:00+00:00,72.97,73.39,72.5,72.8,61873.0,987.0,72.780307
ASTS,2026-05-12 11:05:00+00:00,72.75,72.8,72.38,72.48,30457.0,582.0,72.567315
ASTS,2026-05-12 11:10:00+00:00,72.48,72.7204,72.22,72.359,25379.0,655.0,72.350379
ASTS,2026-05-12 11:15:00+00:00,72.45,72.6,72.23,72.45,19255.0,443.0,72.37792
ASTS,2026-05-12 11:20:00+00:00,72.5075,72.79,72.4362,72.6675,15307.0,337.0,72.630694
ASTS,2026-05-12 11:25:00+00:00,72.56,72.9,72.56,72.82,28185.0,571.0,72.749252
ASTS,2026-05-12 11:30:00+00:00,72.7,72.7788,72.56,72.57,9434.0,278.0,72.675555
ASTS,2026-05-12 11:35:00+00:00,72.65,73.36,72.5601,73.1805,29587.0,339.0,72.98568
ASTS,2026-05-12 11:40:00+00:00,73.33,73.95,73.28,73.68,58961.0,1039.0,73.626027
ASTS,2026-05-12 11:45:00+00:00,73.87,73.9,73.284,73.7885,20230.0,586.0,73.735103
ASTS,2026-05-12 11:50:00+00:00,73.6,73.89,73.5,73.51,15417.0,498.0,73.68815
ASTS,2026-05-12 11:55:00+00:00,73.5,73.7,73.3064,73.56,13564.0,290.0,73.514118
ASTS,2026-05-12 12:00:00+00:00,73.64,73.79,73.45,73.45,22186.0,501.0,73.579189
ASTS,2026-05-12 12:05:00+00:00,73.45,73.54,73.11,73.54,30989.0,655.0,73.302522
ASTS,2026-05-12 12:10:00+00:00,73.5,73.75,73.41,73.4277,25414.0,478.0,73.562622
ASTS,2026-05-12 12:15:00+00:00,73.42,73.49,72.66,72.6975,38445.0,972.0,73.056894
ASTS,2026-05-12 12:20:00+00:00,72.61,73.0,72.58,72.9004,26699.0,564.0,72.805633
ASTS,2026-05-12 12:25:00+00:00,72.92,73.3,72.88,73.3,16403.0,372.0,73.134509
ASTS,2026-05-12 12:30:00+00:00,73.21,73.38,72.55,72.7572,31163.0,676.0,72.778338
ASTS,2026-05-12 12:35:00+00:00,73.11,74.7,73.0,74.65,132895.0,2123.0,74.137783
ASTS,2026-05-12 12:40:00+00:00,74.65,74.9,74.18,74.6504,85816.0,1484.0,74.611586
ASTS,2026-05-12 12:45:00+00:00,74.6935,75.67,74.65,75.3085,160754.0,2551.0,75.333671
ASTS,2026-05-12 12:50:00+00:00,75.2813,75.55,74.9,75.2,46937.0,1118.0,75.247537
ASTS,2026-05-12 12:55:00+00:00,75.22,75.34,74.52,74.55,48753.0,1359.0,74.952286
ASTS,2026-05-12 13:00:00+00:00,74.4894,75.0,74.47,74.6,35782.0,841.0,74.613087
ASTS,2026-05-12 13:05:00+00:00,74.5,74.57,74.2,74.43,31329.0,703.0,74.388624
ASTS,2026-05-12 13:10:00+00:00,74.57,74.8393,74.2,74.3848,29379.0,663.0,74.410811
ASTS,2026-05-12 13:15:00+00:00,74.34,74.34,73.64,73.9195,57283.0,1001.0,73.966782
ASTS,2026-05-12 13:20:00+00:00,74.05,74.05,73.4,73.54,71000.0,694.0,73.728852
ASTS,2026-05-12 13:25:00+00:00,73.54,74.0,73.15,73.49,45584.0,1136.0,73.527643
ASTS,2026-05-12 13:30:00+00:00,73.43,79.8669,73.17,79.1301,2920964.0,36917.0,76.938955
ASTS,2026-05-12 13:35:00+00:00,79.1301,79.33,76.07,76.65,1537005.0,22010.0,77.310622
ASTS,2026-05-12 13:40:00+00:00,76.62,77.62,75.61,75.9615,751408.0,12422.0,76.687923
ASTS,2026-05-12 13:45:00+00:00,75.94,76.19,74.0,74.64,1044054.0,17015.0,74.88033
ASTS,2026-05-12 13:50:00+00:00,74.6,75.11,73.4,74.12,866505.0,12328.0,74.072463
ASTS,2026-05-12 13:55:00+00:00,74.0915,74.14,72.44,72.45,1024983.0,14833.0,73.037222
ASTS,2026-05-12 14:00:00+00:00,72.46,73.56,72.44,73.485,798248.0,11179.0,72.86975
ASTS,2026-05-12 14:05:00+00:00,73.51,74.5,73.1,74.0201,602776.0,8168.0,73.689968
ASTS,2026-05-12 14:10:00+00:00,74.08,74.08,72.6,73.25,811176.0,12268.0,73.163896
ASTS,2026-05-12 14:15:00+00:00,73.205,73.73,72.91,73.64,1162544.0,6097.0,73.22152
ASTS,2026-05-12 14:20:00+00:00,73.6379,73.9756,72.95,73.5,491093.0,6925.0,73.395342
ASTS,2026-05-12 14:25:00+00:00,73.4909,73.52,72.5,72.69,467874.0,6640.0,72.788504
ASTS,2026-05-12 14:30:00+00:00,72.68,72.74,71.7,72.07,775139.0,12561.0,72.151291
ASTS,2026-05-12 14:35:00+00:00,72.11,73.3525,71.84,73.202,577183.0,7035.0,72.557984
ASTS,2026-05-12 14:40:00+00:00,73.165,73.329,72.5001,72.665,264713.0,4797.0,72.910409
ASTS,2026-05-12 14:45:00+00:00,72.65,72.65,72.0,72.05,290049.0,4736.0,72.301557
ASTS,2026-05-12 14:50:00+00:00,72.03,72.19,71.4401,71.99,569258.0,7943.0,71.76819
ASTS,2026-05-12 14:55:00+00:00,71.985,72.0,71.3,71.47,290592.0,5233.0,71.607215
ASTS,2026-05-12 15:00:00+00:00,71.53,71.92,71.25,71.422,279010.0,4795.0,71.482284
ASTS,2026-05-12 15:05:00+00:00,71.4347,71.8,71.29,71.6102,249840.0,4142.0,71.47577
ASTS,2026-05-12 15:10:00+00:00,71.64,71.75,71.26,71.265,233021.0,4181.0,71.451578
ASTS,2026-05-12 15:15:00+00:00,71.26,71.31,70.8,71.16,467931.0,7872.0,71.005991
ASTS,2026-05-12 15:20:00+00:00,71.17,71.3,70.535,70.54,361662.0,5208.0,70.759371
ASTS,2026-05-12 15:25:00+00:00,70.54,71.18,70.38,70.91,328373.0,6066.0,70.660999
ASTS,2026-05-12 15:30:00+00:00,70.93,71.6,70.85,71.525,253807.0,4080.0,71.225205
ASTS,2026-05-12 15:35:00+00:00,71.5413,71.7199,71.33,71.5,197001.0,3771.0,71.52386
ASTS,2026-05-12 15:40:00+00:00,71.47,71.59,70.8301,71.41,215559.0,3613.0,71.219027
ASTS,2026-05-12 15:45:00+00:00,71.4061,71.6195,71.0,71.015,239766.0,3538.0,71.238306
ASTS,2026-05-12 15:50:00+00:00,71.02,71.1699,70.57,70.585,232146.0,4003.0,70.850632
