symbol,timestamp,open,high,low,close,volume,trade_count,vwap
KEEL,2026-05-08 08:00:00+00:00,3.92,4.01,3.8,3.96,45222.0,155.0,3.983032
KEEL,2026-05-08 08:05:00+00:00,3.96,4.01,3.95,3.99,1744.0,16.0,3.969519
KEEL,2026-05-08 08:10:00+00:00,3.96,3.96,3.96,3.96,500.0,2.0,3.96
KEEL,2026-05-08 08:15:00+00:00,3.9505,3.9505,3.94,3.94,2620.0,15.0,3.941631
KEEL,2026-05-08 08:20:00+00:00,3.94,3.96,3.94,3.955,1799.0,25.0,3.953852
KEEL,2026-05-08 08:25:00+00:00,3.96,3.96,3.96,3.96,500.0,1.0,3.96
KEEL,2026-05-08 08:35:00+00:00,3.955,3.955,3.955,3.955,1000.0,1.0,3.955
KEEL,2026-05-08 08:40:00+00:00,3.9505,3.97,3.9505,3.97,86771.0,28.0,3.96769
KEEL,2026-05-08 08:45:00+00:00,3.9806,3.9806,3.9806,3.9806,100.0,1.0,3.9806
KEEL,2026-05-08 08:50:00+00:00,3.99,4.0,3.99,3.99,3142.0,20.0,3.991142
KEEL,2026-05-08 08:55:00+00:00,3.99,4.0,3.99,3.99,5108.0,26.0,3.991356
KEEL,2026-05-08 09:00:00+00:00,3.99,3.99,3.99,3.99,5988.0,2.0,3.99
KEEL,2026-05-08 09:05:00+00:00,3.98,3.98,3.98,3.98,883.0,11.0,3.98
KEEL,2026-05-08 09:10:00+00:00,3.99,3.99,3.99,3.99,4833.0,6.0,3.99
KEEL,2026-05-08 09:15:00+00:00,4.0,4.0,3.99,3.99,4121.0,9.0,3.990754
KEEL,2026-05-08 09:20:00+00:00,4.0,4.0,4.0,4.0,100.0,1.0,4.0
KEEL,2026-05-08 09:25:00+00:00,3.99,4.0,3.99,3.995,2239.0,23.0,3.991973
KEEL,2026-05-08 09:30:00+00:00,4.0,4.0,3.985,3.985,485.0,4.0,3.996053
KEEL,2026-05-08 09:35:00+00:00,4.0,4.0,4.0,4.0,3080.0,11.0,4.0
KEEL,2026-05-08 09:45:00+00:00,4.0,4.0,4.0,4.0,10000.0,1.0,4.0
KEEL,2026-05-08 09:50:00+00:00,4.0,4.0,4.0,4.0,6062.0,15.0,4.0
KEEL,2026-05-08 09:55:00+00:00,4.0,4.0,4.0,4.0,150.0,2.0,4.0
KEEL,2026-05-08 10:00:00+00:00,4.0,4.04,4.0,4.04,14436.0,15.0,4.000995
KEEL,2026-05-08 10:10:00+00:00,4.04,4.04,4.04,4.04,974.0,2.0,4.04
KEEL,2026-05-08 10:15:00+00:00,4.03,4.04,4.03,4.04,1036.0,30.0,4.033303
KEEL,2026-05-08 10:25:00+00:00,4.02,4.02,4.02,4.02,271.0,2.0,4.02
KEEL,2026-05-08 10:30:00+00:00,4.02,4.02,4.01,4.01,32829.0,4.0,4.010549
KEEL,2026-05-08 10:35:00+00:00,4.01,4.01,4.0,4.0,803.0,8.0,4.004631
KEEL,2026-05-08 10:40:00+00:00,4.01,4.0108,4.01,4.0108,4409.0,2.0,4.010038
KEEL,2026-05-08 10:45:00+00:00,4.01,4.01,4.01,4.01,125.0,1.0,4.01
KEEL,2026-05-08 10:55:00+00:00,4.03,4.03,4.02,4.02,3806.0,4.0,4.022105
KEEL,2026-05-08 11:00:00+00:00,4.035,4.06,4.02,4.0592,27247.0,108.0,4.040507
KEEL,2026-05-08 11:05:00+00:00,4.06,4.06,4.0488,4.0495,65462.0,36.0,4.058083
KEEL,2026-05-08 11:10:00+00:00,4.05,4.05,4.0306,4.0306,57057.0,10.0,4.049915
KEEL,2026-05-08 11:15:00+00:00,4.05,4.05,4.01,4.03,20900.0,28.0,4.030455
KEEL,2026-05-08 11:20:00+00:00,4.02,4.03,4.0107,4.03,12350.0,22.0,4.02327
KEEL,2026-05-08 11:25:00+00:00,4.04,4.05,4.03,4.05,3020.0,13.0,4.034452
KEEL,2026-05-08 11:30:00+00:00,4.04,4.049,4.04,4.049,2490.0,13.0,4.040384
KEEL,2026-05-08 11:35:00+00:00,4.0492,4.05,4.03,4.0308,34133.0,47.0,4.038792
KEEL,2026-05-08 11:40:00+00:00,4.03,4.0425,4.02,4.02,20475.0,26.0,4.020689
KEEL,2026-05-08 11:45:00+00:00,4.02,4.039,4.02,4.039,7281.0,12.0,4.023036
KEEL,2026-05-08 11:50:00+00:00,4.035,4.035,4.035,4.035,1369.0,3.0,4.035
KEEL,2026-05-08 11:55:00+00:00,4.0399,4.04,4.03,4.03,5688.0,31.0,4.035698
KEEL,2026-05-08 12:00:00+00:00,4.03,4.03,3.9805,3.99,54103.0,138.0,4.000577
KEEL,2026-05-08 12:05:00+00:00,3.9895,4.0,3.97,3.9892,34654.0,380.0,3.97629
