Price,Close,High,Low,Open,Volume
Ticker,KTOS,KTOS,KTOS,KTOS,KTOS
Date,,,,,
2024-02-19,18.049999237060547,20.899999618530273,17.770000457763672,20.549999237060547,14587000
2024-02-26,18.030000686645508,18.8700008392334,17.969999313354492,18.219999313354492,14864100
2024-03-04,18.489999771118164,18.799999237060547,17.770000457763672,18.049999237060547,6189400
2024-03-11,17.100000381469727,18.610000610351562,17.06999969482422,18.56999969482422,6648300
2024-03-18,17.5,17.8799991607666,16.780000686645508,17.100000381469727,4697100
2024-03-25,18.3799991607666,18.469999313354492,17.559999465942383,17.65999984741211,3806400
2024-04-01,17.799999237060547,18.889999389648438,17.559999465942383,18.559999465942383,4608400
2024-04-08,18.209999084472656,18.850000381469727,17.489999771118164,17.899999618530273,6713900
2024-04-15,18.020000457763672,18.420000076293945,17.290000915527344,18.270000457763672,5375100
2024-04-22,18.860000610351562,19.229999542236328,17.049999237060547,17.989999771118164,6738100
2024-04-29,18.540000915527344,19.139999389648438,17.760000228881836,19.0,5428700
2024-05-06,19.850000381469727,20.049999237060547,18.559999465942383,18.649999618530273,7255000
2024-05-13,21.030000686645508,21.06999969482422,19.489999771118164,19.899999618530273,5460100
2024-05-20,21.540000915527344,22.040000915527344,20.969999313354492,21.100000381469727,5128100
2024-05-27,21.739999771118164,22.780000686645508,21.329999923706055,21.780000686645508,3888500
2024-06-03,20.3799991607666,22.079999923706055,20.309999465942383,21.90999984741211,3754400
2024-06-10,19.799999237060547,20.780000686645508,19.360000610351562,20.3700008392334,3379600
2024-06-17,20.649999618530273,20.68000030517578,19.229999542236328,19.600000381469727,6997700
2024-06-24,20.010000228881836,21.459999084472656,19.579999923706055,20.6299991607666,7779100
2024-07-01,20.6200008392334,20.65999984741211,19.540000915527344,19.979999542236328,2891200
2024-07-08,21.010000228881836,21.420000076293945,20.3700008392334,20.809999465942383,3618500
2024-07-15,20.969999313354492,22.290000915527344,20.829999923706055,21.229999542236328,4090000
2024-07-22,22.65999984741211,22.84000015258789,20.809999465942383,21.1200008392334,4677200
2024-07-29,20.979999542236328,22.959999084472656,20.489999771118164,22.700000762939453,4178800
2024-08-05,19.729999542236328,20.81999969482422,17.90999984741211,19.75,5333000
2024-08-12,21.15999984741211,21.600000381469727,19.360000610351562,19.969999313354492,5418300
2024-08-19,22.770000457763672,22.989999771118164,20.579999923706055,21.15999984741211,4431800
2024-08-26,22.940000534057617,23.229999542236328,22.209999084472656,22.950000762939453,4494200
2024-09-02,21.09000015258789,22.799999237060547,20.979999542236328,22.690000534057617,3184400
2024-09-09,22.489999771118164,22.56999969482422,20.829999923706055,21.200000762939453,3279200
2024-09-16,22.90999984741211,24.079999923706055,21.780000686645508,22.5,9293200
2024-09-23,23.290000915527344,23.950000762939453,22.989999771118164,23.3700008392334,4434100
2024-09-30,24.75,25.510000228881836,22.950000762939453,23.190000534057617,7035700
2024-10-07,25.15999984741211,25.450000762939453,24.190000534057617,24.850000381469727,3920200
2024-10-14,24.850000381469727,25.90999984741211,24.579999923706055,25.25,3765000
2024-10-21,23.950000762939453,25.110000610351562,23.780000686645508,24.959999084472656,2735400
2024-10-28,22.8700008392334,24.420000076293945,22.690000534057617,24.200000762939453,4166200
2024-11-04,25.969999313354492,26.209999084472656,22.770000457763672,22.799999237060547,6775400
2024-11-11,24.420000076293945,28.6200008392334,24.3700008392334,26.56999969482422,8148300
2024-11-18,26.6299991607666,26.850000381469727,24.34000015258789,24.489999771118164,5501600
2024-11-25,27.09000015258789,27.65999984741211,26.170000076293945,27.049999237060547,3784600
2024-12-02,27.989999771118164,28.06999969482422,26.030000686645508,27.18000030517578,4928800
2024-12-09,26.84000015258789,28.3700008392334,26.479999542236328,28.299999237060547,4032500
2024-12-16,25.8700008392334,28.709999084472656,25.040000915527344,27.790000915527344,9805100
2024-12-23,26.520000457763672,27.270000457763672,25.709999084472656,26.3700008392334,3214800
2024-12-30,27.479999542236328,27.540000915527344,25.639999389648438,26.1299991607666,3551500
2025-01-06,29.3700008392334,30.389999389648438,27.3799991607666,29.399999618530273,9651800
2025-01-13,33.619998931884766,34.83000183105469,29.3700008392334,29.700000762939453,17681000
2025-01-20,34.130001068115234,35.65999984741211,33.779998779296875,34.0099983215332,9424000
2025-01-27,33.369998931884766,35.209999084472656,32.38999938964844,33.459999084472656,8748500
2025-02-03,32.459999084472656,34.779998779296875,31.979999542236328,32.5,8091800
2025-02-10,27.15999984741211,33.290000915527344,26.889999389648438,32.91999816894531,12799300
2025-02-17,25.290000915527344,27.649999618530273,25.190000534057617,27.299999237060547,9075900
2025-02-24,26.389999389648438,26.520000457763672,23.899999618530273,25.559999465942383,14144200
2025-03-03,27.290000915527344,27.920000076293945,25.31999969482422,26.770000457763672,11698800
2025-03-10,30.43000030517578,30.709999084472656,27.399999618530273,27.670000076293945,20274100
2025-03-17,30.809999465942383,32.689998626708984,30.469999313354492,30.6299991607666,47533400
2025-03-24,30.68000030517578,33.5,30.459999084472656,30.969999313354492,12363900
2025-03-31,27.81999969482422,31.239999771118164,27.510000228881836,29.809999465942383,11230500
2025-04-07,33.2400016784668,33.5,25.780000686645508,26.270000457763672,15338100
2025-04-14,33.09000015258789,33.939998626708984,32.36000061035156,33.599998474121094,6284000
2025-04-21,33.59000015258789,34.529998779296875,31.479999542236328,32.880001068115234,9200700
2025-04-28,36.290000915527344,36.849998474121094,32.68000030517578,33.459999084472656,8411100
2025-05-05,33.61000061035156,36.75,33.18000030517578,35.38999938964844,11481600
2025-05-12,35.209999084472656,35.25,32.849998474121094,34.43000030517578,8408300
2025-05-19,36.0099983215332,36.66999816894531,34.060001373291016,34.63999938964844,7901100
2025-05-26,36.88999938964844,39.15999984741211,35.880001068115234,37.040000915527344,8841300
2025-06-02,40.470001220703125,41.470001220703125,37.29999923706055,37.70000076293945,12927300
2025-06-09,41.7599983215332,42.72999954223633,37.900001525878906,40.93000030517578,13259100
2025-06-16,43.11000061035156,44.130001068115234,40.83000183105469,42.189998626708984,13660900
2025-06-23,45.84000015258789,46.970001220703125,39.0,43.86000061035156,44539000
