symbol,timestamp,open,high,low,close,volume,trade_count,vwap
AAPL,2026-04-16 08:00:00+00:00,266.6,266.95,266.05,266.19,61982.0,3022.0,266.485302
AAPL,2026-04-16 08:05:00+00:00,266.1,266.11,265.85,265.96,7083.0,303.0,265.979196
AAPL,2026-04-16 08:10:00+00:00,265.93,265.93,265.93,265.93,874.0,43.0,265.93
AAPL,2026-04-16 08:15:00+00:00,265.91,266.1,265.8,266.1,4679.0,136.0,265.925605
AAPL,2026-04-16 08:20:00+00:00,266.34,266.34,266.2,266.2,2827.0,107.0,266.247488
AAPL,2026-04-16 08:25:00+00:00,266.25,266.25,266.25,266.25,233.0,10.0,266.25
AAPL,2026-04-16 08:30:00+00:00,266.1,266.1,266.0,266.09,3884.0,103.0,266.05202
AAPL,2026-04-16 08:40:00+00:00,266.24,266.24,266.2,266.2,767.0,33.0,266.213034
AAPL,2026-04-16 08:45:00+00:00,266.18,266.18,266.11,266.15,1186.0,53.0,266.141232
AAPL,2026-04-16 08:55:00+00:00,266.34,266.5,266.34,266.5,7341.0,207.0,266.451251
AAPL,2026-04-16 09:00:00+00:00,266.35,266.5,266.35,266.5,2808.0,96.0,266.478403
AAPL,2026-04-16 09:05:00+00:00,266.4,266.46,266.11,266.14,4265.0,142.0,266.193422
AAPL,2026-04-16 09:10:00+00:00,266.3,266.35,266.25,266.25,4676.0,96.0,266.296035
AAPL,2026-04-16 09:15:00+00:00,266.25,266.49,266.25,266.25,1151.0,49.0,266.320381
AAPL,2026-04-16 09:20:00+00:00,266.25,266.25,266.25,266.25,1053.0,21.0,266.25
AAPL,2026-04-16 09:30:00+00:00,266.35,266.39,266.35,266.39,755.0,38.0,266.363201
AAPL,2026-04-16 09:35:00+00:00,266.3876,266.43,266.3876,266.43,1383.0,25.0,266.422073
AAPL,2026-04-16 09:40:00+00:00,266.5,266.5,266.5,266.5,902.0,19.0,266.5
AAPL,2026-04-16 09:45:00+00:00,266.48,266.49,266.36,266.4,1302.0,57.0,266.429422
AAPL,2026-04-16 09:55:00+00:00,266.4818,266.54,266.4818,266.54,2315.0,15.0,266.488499
AAPL,2026-04-16 10:00:00+00:00,266.62,266.62,266.6,266.6,595.0,26.0,266.615215
AAPL,2026-04-16 10:05:00+00:00,266.63,266.78,266.63,266.78,1545.0,85.0,266.682472
AAPL,2026-04-16 10:10:00+00:00,266.78,266.78,266.6,266.6,2163.0,81.0,266.632918
AAPL,2026-04-16 10:15:00+00:00,266.48,266.48,266.25,266.26,3243.0,183.0,266.318273
AAPL,2026-04-16 10:20:00+00:00,266.35,266.35,266.0,266.32,5262.0,153.0,266.207871
AAPL,2026-04-16 10:30:00+00:00,266.34,266.6,266.34,266.6,3066.0,135.0,266.442857
AAPL,2026-04-16 10:35:00+00:00,266.73,267.05,266.605,267.05,8267.0,390.0,266.881875
AAPL,2026-04-16 10:40:00+00:00,266.9,267.5,266.71,267.5,16103.0,515.0,267.243404
AAPL,2026-04-16 10:45:00+00:00,267.4,268.3,267.01,267.88,27291.0,881.0,267.825118
AAPL,2026-04-16 10:50:00+00:00,268.01,268.5,268.0,268.07,23043.0,466.0,268.229904
AAPL,2026-04-16 10:55:00+00:00,268.07,268.07,267.64,267.65,9820.0,247.0,267.770056
AAPL,2026-04-16 11:00:00+00:00,267.65,268.09,267.51,267.9888,13978.0,429.0,267.86121
AAPL,2026-04-16 11:05:00+00:00,267.97,268.35,267.8095,268.27,19189.0,415.0,268.051653
AAPL,2026-04-16 11:10:00+00:00,268.1519,268.2479,268.09,268.09,7620.0,209.0,268.149969
AAPL,2026-04-16 11:15:00+00:00,268.28,268.28,268.05,268.23,6434.0,139.0,268.217456
AAPL,2026-04-16 11:20:00+00:00,268.18,268.2341,268.01,268.05,12083.0,292.0,268.100496
AAPL,2026-04-16 11:25:00+00:00,268.03,268.27,268.0,268.27,10999.0,266.0,268.142618
AAPL,2026-04-16 11:30:00+00:00,268.25,268.75,268.1,268.75,17567.0,456.0,268.535885
AAPL,2026-04-16 11:35:00+00:00,268.65,268.65,268.3315,268.4,6829.0,345.0,268.474887
AAPL,2026-04-16 11:40:00+00:00,268.4698,268.5,268.37,268.46,4946.0,162.0,268.457334
AAPL,2026-04-16 11:45:00+00:00,268.4478,268.6,268.35,268.5897,6212.0,162.0,268.473222
AAPL,2026-04-16 11:50:00+00:00,268.5052,268.85,268.5052,268.5946,7006.0,252.0,268.756006
AAPL,2026-04-16 11:55:00+00:00,268.66,268.72,268.55,268.55,8988.0,259.0,268.626211
AAPL,2026-04-16 12:00:00+00:00,268.55,268.6,268.24,268.24,10836.0,344.0,268.493284
AAPL,2026-04-16 12:05:00+00:00,268.2074,268.38,268.2074,268.3795,6262.0,199.0,268.280402
AAPL,2026-04-16 12:10:00+00:00,268.26,268.3,267.84,267.85,13366.0,319.0,268.103808
AAPL,2026-04-16 12:15:00+00:00,267.85,267.995,267.79,267.987,3756.0,220.0,267.906276
AAPL,2026-04-16 12:20:00+00:00,267.9804,267.9804,267.82,267.85,8359.0,180.0,267.863883
AAPL,2026-04-16 12:25:00+00:00,267.83,267.99,267.82,267.99,6411.0,169.0,267.916586
AAPL,2026-04-16 12:30:00+00:00,268.0,268.02,267.86,268.0122,6233.0,209.0,267.933036
AAPL,2026-04-16 12:35:00+00:00,267.96,268.17,267.96,268.17,5618.0,228.0,268.045982
AAPL,2026-04-16 12:40:00+00:00,268.14,268.17,268.0,268.1675,5506.0,126.0,268.133329
AAPL,2026-04-16 12:45:00+00:00,268.1399,268.15,268.01,268.144,12747.0,159.0,268.134237
AAPL,2026-04-16 12:50:00+00:00,268.14,268.21,267.96,267.96,13113.0,300.0,268.1367
AAPL,2026-04-16 12:55:00+00:00,267.9897,268.02,267.6843,267.6843,9229.0,285.0,267.770095
AAPL,2026-04-16 13:00:00+00:00,267.67,267.78,267.56,267.68,9017.0,300.0,267.660149
AAPL,2026-04-16 13:05:00+00:00,267.7744,267.7744,267.581,267.6741,5988.0,184.0,267.713318
AAPL,2026-04-16 13:10:00+00:00,267.6725,267.6994,267.5,267.5,4932.0,177.0,267.626434
AAPL,2026-04-16 13:15:00+00:00,267.52,267.6,267.36,267.36,15360.0,379.0,267.447747
AAPL,2026-04-16 13:20:00+00:00,267.36,267.47,267.0645,267.23,19632.0,490.0,267.311408
AAPL,2026-04-16 13:25:00+00:00,267.04,267.05,265.75,266.42,219213.0,2534.0,266.291074
AAPL,2026-04-16 13:30:00+00:00,266.8,267.16,263.78,264.1,2708093.0,31418.0,265.850655
AAPL,2026-04-16 13:35:00+00:00,264.11,264.13,262.97,263.0,1179866.0,17106.0,263.53931
AAPL,2026-04-16 13:40:00+00:00,263.0,263.16,262.2,262.969,1151860.0,19898.0,262.752132
AAPL,2026-04-16 13:45:00+00:00,262.94,262.99,262.02,262.97,846972.0,16156.0,262.532399
AAPL,2026-04-16 13:50:00+00:00,262.97,263.03,262.45,262.66,722849.0,16254.0,262.675968
AAPL,2026-04-16 13:55:00+00:00,262.65,262.82,262.28,262.34,642057.0,16132.0,262.539009
AAPL,2026-04-16 14:00:00+00:00,262.355,262.56,262.06,262.49,661479.0,14623.0,262.358676
AAPL,2026-04-16 14:05:00+00:00,262.49,262.57,261.31,262.02,1004824.0,20248.0,261.751265
AAPL,2026-04-16 14:10:00+00:00,262.01,262.6,261.97,262.335,637480.0,14324.0,262.359811
AAPL,2026-04-16 14:15:00+00:00,262.34,262.59,261.93,262.23,517617.0,12745.0,262.327587
AAPL,2026-04-16 14:20:00+00:00,262.24,262.29,261.86,262.14,458576.0,11566.0,262.054113
AAPL,2026-04-16 14:25:00+00:00,262.145,262.26,261.865,262.06,359828.0,10419.0,262.040321
AAPL,2026-04-16 14:30:00+00:00,262.09,262.3402,261.97,262.18,359519.0,11379.0,262.122764
AAPL,2026-04-16 14:35:00+00:00,262.175,262.255,261.973,262.07,328392.0,10877.0,262.086967
AAPL,2026-04-16 14:40:00+00:00,262.09,262.1872,261.92,262.1701,361942.0,10305.0,262.030592
AAPL,2026-04-16 14:45:00+00:00,262.19,262.19,261.6,261.76,418119.0,11708.0,261.803197
AAPL,2026-04-16 14:50:00+00:00,261.765,261.78,261.27,261.67,546672.0,13067.0,261.566775
AAPL,2026-04-16 14:55:00+00:00,261.68,261.93,261.49,261.87,419690.0,11809.0,261.692735
AAPL,2026-04-16 15:00:00+00:00,261.85,262.565,261.85,262.56,497229.0,13007.0,262.264556
AAPL,2026-04-16 15:05:00+00:00,262.555,262.645,262.34,262.61,463271.0,11193.0,262.480959
AAPL,2026-04-16 15:10:00+00:00,262.63,262.73,262.42,262.47,359942.0,11340.0,262.620098
AAPL,2026-04-16 15:15:00+00:00,262.47,262.7,262.39,262.4,313526.0,11011.0,262.520269
AAPL,2026-04-16 15:20:00+00:00,262.42,262.635,262.13,262.252,389093.0,11695.0,262.424673
