symbol,timestamp,open,high,low,close,volume,trade_count,vwap
JPM,2026-05-29 08:00:00+00:00,296.96,296.96,296.59,296.9,2502.0,234.0,296.77751
JPM,2026-05-29 08:35:00+00:00,297.1,297.1,297.1,297.1,52.0,2.0,297.1
JPM,2026-05-29 08:45:00+00:00,297.1339,297.1339,297.1339,297.1339,46.0,2.0,297.1339
JPM,2026-05-29 09:10:00+00:00,297.48,297.48,297.47,297.47,316.0,17.0,297.474839
JPM,2026-05-29 09:25:00+00:00,297.47,297.47,297.47,297.47,50.0,1.0,297.47
JPM,2026-05-29 09:35:00+00:00,297.55,297.8,297.55,297.8,198.0,2.0,297.739394
JPM,2026-05-29 10:00:00+00:00,297.19,297.19,297.19,297.19,49.0,8.0,297.19
JPM,2026-05-29 10:05:00+00:00,297.79,297.79,297.79,297.79,101.0,2.0,297.79
JPM,2026-05-29 10:45:00+00:00,297.31,297.31,297.31,297.31,49.0,1.0,297.31
JPM,2026-05-29 11:00:00+00:00,297.23,297.25,297.01,297.0114,2104.0,71.0,297.046718
JPM,2026-05-29 11:05:00+00:00,297.1,297.1,297.1,297.1,66.0,3.0,297.1
JPM,2026-05-29 11:10:00+00:00,297.1,297.1,297.0,297.0,616.0,9.0,297.037625
JPM,2026-05-29 11:15:00+00:00,297.0,297.0,296.93,296.93,478.0,17.0,296.945259
JPM,2026-05-29 11:20:00+00:00,296.9,297.0,296.9,296.9,388.0,13.0,296.937594
JPM,2026-05-29 11:25:00+00:00,296.9,296.98,296.9,296.98,430.0,7.0,296.958698
JPM,2026-05-29 11:35:00+00:00,296.8,296.8,296.7,296.7,450.0,55.0,296.739833
JPM,2026-05-29 11:45:00+00:00,296.8,296.8779,296.7311,296.7311,489.0,16.0,296.834905
JPM,2026-05-29 11:50:00+00:00,296.73,296.9,296.7,296.83,1789.0,48.0,296.812064
JPM,2026-05-29 11:55:00+00:00,297.01,297.01,296.9545,296.9545,243.0,13.0,296.988901
JPM,2026-05-29 12:00:00+00:00,296.9,296.9143,296.9,296.9,302.0,15.0,296.904206
JPM,2026-05-29 12:05:00+00:00,296.87,296.87,296.87,296.87,427.0,12.0,296.87
JPM,2026-05-29 12:10:00+00:00,296.99,296.99,296.99,296.99,153.0,2.0,296.99
JPM,2026-05-29 12:15:00+00:00,296.8,296.8,296.8,296.8,977.0,7.0,296.8
JPM,2026-05-29 12:20:00+00:00,296.79,296.79,296.78,296.78,304.0,25.0,296.785
JPM,2026-05-29 12:30:00+00:00,296.9523,296.9523,296.67,296.67,1997.0,48.0,296.787011
JPM,2026-05-29 12:40:00+00:00,296.75,296.75,296.6011,296.6011,274.0,6.0,296.639943
JPM,2026-05-29 12:45:00+00:00,296.7,296.9381,296.7,296.9381,364.0,6.0,296.898417
JPM,2026-05-29 12:50:00+00:00,296.65,296.9899,296.65,296.9899,435.0,18.0,296.740882
JPM,2026-05-29 12:55:00+00:00,296.95,296.95,296.95,296.95,219.0,5.0,296.95
JPM,2026-05-29 13:00:00+00:00,296.99,296.99,296.9007,296.9007,389.0,10.0,296.977243
JPM,2026-05-29 13:05:00+00:00,296.6925,296.6925,296.6925,296.6925,103.0,3.0,296.6925
JPM,2026-05-29 13:10:00+00:00,296.62,296.95,296.62,296.95,865.0,8.0,296.922727
JPM,2026-05-29 13:15:00+00:00,296.8,296.8,296.65,296.65,565.0,20.0,296.723036
JPM,2026-05-29 13:20:00+00:00,296.73,296.78,296.6902,296.78,837.0,32.0,296.731938
JPM,2026-05-29 13:25:00+00:00,296.84,296.84,296.4,296.4,1695.0,77.0,296.61103
JPM,2026-05-29 13:30:00+00:00,296.4,297.1,295.36,296.7,286094.0,6188.0,296.488224
