Price,Close,High,Low,Open,Volume
Ticker,RKLB,RKLB,RKLB,RKLB,RKLB
Date,,,,,
2022-09-12,5.71999979019165,5.71999979019165,5.570000171661377,5.650000095367432,2998400
2022-09-13,5.639999866485596,5.690000057220459,5.380000114440918,5.480000019073486,3928900
2022-09-14,5.710000038146973,5.710000038146973,5.380000114440918,5.679999828338623,2784300
2022-09-15,5.099999904632568,5.929999828338623,5.039999961853027,5.650000095367432,11927900
2022-09-16,5.050000190734863,5.119999885559082,4.901000022888184,5.0,8818900
2022-09-19,5.079999923706055,5.125,4.9079999923706055,4.96999979019165,3573700
2022-09-20,5.050000190734863,5.126999855041504,4.989999771118164,5.079999923706055,2816300
2022-09-21,4.920000076293945,5.179999828338623,4.900000095367432,5.130000114440918,4143400
2022-09-22,4.309999942779541,4.949999809265137,4.300000190734863,4.920000076293945,10496500
2022-09-23,4.119999885559082,4.210000038146973,3.9700000286102295,4.199999809265137,6160900
2022-09-26,4.230000019073486,4.329999923706055,4.079999923706055,4.099999904632568,4953300
2022-09-27,4.190000057220459,4.400000095367432,4.159999847412109,4.389999866485596,4715700
2022-09-28,4.380000114440918,4.429999828338623,4.150000095367432,4.230000019073486,3364900
2022-09-29,4.159999847412109,4.320000171661377,4.090000152587891,4.289999961853027,3735600
2022-09-30,4.070000171661377,4.267000198364258,4.070000171661377,4.159999847412109,2975300
2022-10-03,4.309999942779541,4.369999885559082,4.010000228881836,4.139999866485596,4025200
2022-10-04,4.619999885559082,4.630000114440918,4.440000057220459,4.440000057220459,3203900
2022-10-05,4.610000133514404,4.659999847412109,4.489999771118164,4.53000020980835,2709900
2022-10-06,4.619999885559082,4.78000020980835,4.570000171661377,4.570000171661377,2182000
2022-10-07,4.360000133514404,4.559999942779541,4.329999923706055,4.510000228881836,2434300
2022-10-10,4.300000190734863,4.400000095367432,4.170000076293945,4.360000133514404,2136500
2022-10-11,4.190000057220459,4.329999923706055,4.159999847412109,4.28000020980835,3005300
2022-10-12,4.0,4.150000095367432,3.7699999809265137,4.139999866485596,5588000
2022-10-13,4.110000133514404,4.175000190734863,3.809999942779541,3.8499999046325684,2763600
2022-10-14,3.950000047683716,4.230000019073486,3.9200000762939453,4.199999809265137,2685100
2022-10-17,4.21999979019165,4.289999961853027,4.010000228881836,4.010000228881836,2297600
2022-10-18,4.349999904632568,4.489999771118164,4.25,4.429999828338623,3412000
2022-10-19,4.190000057220459,4.360000133514404,4.159999847412109,4.260000228881836,2119000
2022-10-20,4.210000038146973,4.380000114440918,4.179999828338623,4.190000057220459,2141800
2022-10-21,4.239999771118164,4.264999866485596,4.065000057220459,4.210000038146973,1743900
2022-10-24,4.25,4.300000190734863,4.079999923706055,4.300000190734863,1892200
2022-10-25,4.630000114440918,4.73799991607666,4.25,4.28000020980835,3068200
2022-10-26,4.690000057220459,4.96999979019165,4.519999980926514,4.579999923706055,3027400
2022-10-27,4.789999961853027,4.860000133514404,4.71999979019165,4.71999979019165,2304500
2022-10-28,5.130000114440918,5.230000019073486,4.744999885559082,4.789999961853027,3057300
2022-10-31,5.090000152587891,5.175000190734863,4.840000152587891,5.119999885559082,2280200
2022-11-01,5.199999809265137,5.364999771118164,5.130000114440918,5.25,2114600
2022-11-02,4.889999866485596,5.289999961853027,4.881999969482422,5.289999961853027,2681000
2022-11-03,4.940000057220459,5.275000095367432,4.809999942779541,4.829999923706055,3168200
2022-11-04,5.179999828338623,5.209000110626221,4.949999809265137,5.159999847412109,2586000
2022-11-07,5.090000152587891,5.260000228881836,4.98199987411499,5.25,2485200
2022-11-08,5.110000133514404,5.21999979019165,4.989999771118164,5.130000114440918,2019000
2022-11-09,4.739999771118164,5.079999923706055,4.730000019073486,5.070000171661377,4027200
2022-11-10,5.309999942779541,5.710000038146973,5.159999847412109,5.159999847412109,5296600
2022-11-11,5.630000114440918,5.760000228881836,5.21999979019165,5.309999942779541,4028300
2022-11-14,5.159999847412109,5.579999923706055,5.150000095367432,5.559999942779541,3349000
2022-11-15,5.21999979019165,5.429999828338623,5.114999771118164,5.360000133514404,4809200
2022-11-16,4.684999942779541,5.079999923706055,4.650000095367432,5.050000190734863,5544000
2022-11-17,4.519999980926514,4.659999847412109,4.357999801635742,4.650000095367432,3553400
2022-11-18,4.599999904632568,4.710000038146973,4.425000190734863,4.699999809265137,2205700
2022-11-21,4.320000171661377,4.650000095367432,4.289999961853027,4.610000133514404,3720000
2022-11-22,4.360000133514404,4.409999847412109,4.199999809265137,4.320000171661377,2867500
2022-11-23,4.400000095367432,4.445000171661377,4.320000171661377,4.360000133514404,3245800
2022-11-25,4.179999828338623,4.552999973297119,4.139999866485596,4.5,3209900
2022-11-28,4.010000228881836,4.289000034332275,4.0,4.170000076293945,3842500
2022-11-29,3.9600000381469727,4.110000133514404,3.940000057220459,4.039999961853027,4053900
2022-11-30,4.190000057220459,4.199999809265137,3.880000114440918,3.990000009536743,4943700
2022-12-01,4.21999979019165,4.28000020980835,4.070000171661377,4.28000020980835,3203500
2022-12-02,4.25,4.289999961853027,4.070000171661377,4.159999847412109,2498700
2022-12-05,4.150000095367432,4.340000152587891,4.099999904632568,4.260000228881836,3028700
2022-12-06,4.0,4.188000202178955,3.930000066757202,4.170000076293945,3437500
2022-12-07,3.940000057220459,4.039999961853027,3.869999885559082,4.005000114440918,3145300
2022-12-08,3.9800000190734863,4.21999979019165,3.9200000762939453,3.950000047683716,2720700
2022-12-09,4.0,4.139999866485596,3.940000057220459,3.990000009536743,1816200
2022-12-12,4.150000095367432,4.210000038146973,4.005000114440918,4.03000020980835,2277800
2022-12-13,4.170000076293945,4.5,4.071000099182129,4.349999904632568,3899500
2022-12-14,4.119999885559082,4.230000019073486,4.059999942779541,4.150000095367432,3473500
2022-12-15,4.03000020980835,4.119999885559082,4.0,4.050000190734863,2852100
2022-12-16,4.070000171661377,4.130000114440918,3.950000047683716,4.045000076293945,6088700
2022-12-19,3.9000000953674316,4.079999923706055,3.7899999618530273,4.079999923706055,4313500
2022-12-20,3.7200000286102295,3.9649999141693115,3.6700000762939453,3.8499999046325684,5952600
2022-12-21,3.740000009536743,3.890000104904175,3.6600000858306885,3.7750000953674316,3780600
2022-12-22,3.7300000190734863,3.740000009536743,3.609999895095825,3.7200000286102295,2610100
2022-12-23,3.7699999809265137,3.7799999713897705,3.640000104904175,3.740000009536743,1903800
2022-12-27,3.559999942779541,3.7699999809265137,3.555000066757202,3.759999990463257,3028100
2022-12-28,3.5799999237060547,3.690000057220459,3.4800000190734863,3.549999952316284,3218100
2022-12-29,3.690000057220459,3.799999952316284,3.5350000858306885,3.609999895095825,3993100
2022-12-30,3.7699999809265137,3.805000066757202,3.5899999141693115,3.619999885559082,2692100
2023-01-03,3.869999885559082,4.050000190734863,3.7750000953674316,3.8499999046325684,3877200
2023-01-04,4.039999961853027,4.050000190734863,3.865000009536743,3.9000000953674316,2126800
2023-01-05,4.170000076293945,4.260000228881836,3.9049999713897705,3.9700000286102295,2669900
2023-01-06,4.230000019073486,4.25,4.050000190734863,4.199999809265137,3133200
2023-01-09,4.21999979019165,4.360000133514404,4.204999923706055,4.25,2333300
2023-01-10,4.380000114440918,4.380000114440918,4.090000152587891,4.190000057220459,1998700
2023-01-11,4.510000228881836,4.525000095367432,4.335000038146973,4.400000095367432,2464100
2023-01-12,4.829999923706055,4.829999923706055,4.480000019073486,4.519999980926514,3219000
2023-01-13,4.96999979019165,5.110000133514404,4.71999979019165,4.730000019073486,6578400
2023-01-17,5.480000019073486,5.519999980926514,4.980000019073486,5.050000190734863,5194000
2023-01-18,5.170000076293945,5.679999828338623,5.085000038146973,5.545000076293945,6095100
2023-01-19,4.789999961853027,5.119999885559082,4.690000057220459,5.039999961853027,4902600
2023-01-20,4.78000020980835,4.949999809265137,4.679999828338623,4.920000076293945,4876300
2023-01-23,4.820000171661377,4.840000152587891,4.610000133514404,4.820000171661377,4296100
2023-01-24,4.96999979019165,5.020999908447266,4.730000019073486,4.809999942779541,3699900
2023-01-25,4.909999847412109,5.0,4.71999979019165,4.96999979019165,4641900
2023-01-26,4.880000114440918,5.045000076293945,4.789000034332275,5.0,3034500
2023-01-27,4.940000057220459,5.039999961853027,4.809999942779541,4.860000133514404,3663700
2023-01-30,4.880000114440918,4.965000152587891,4.78000020980835,4.869999885559082,2232400
2023-01-31,4.96999979019165,4.985000133514404,4.829999923706055,4.889999866485596,2053900
2023-02-01,4.980000019073486,5.170000076293945,4.889999866485596,4.900000095367432,6022400
2023-02-02,5.239999771118164,5.295000076293945,5.010000228881836,5.079999923706055,7139900
2023-02-03,5.309999942779541,5.46999979019165,5.059999942779541,5.119999885559082,6147300
2023-02-06,4.920000076293945,5.28000020980835,4.900000095367432,5.21999979019165,4660200
2023-02-07,4.900000095367432,4.949999809265137,4.703000068664551,4.920000076293945,4685400
2023-02-08,4.789999961853027,4.920000076293945,4.75,4.849999904632568,2148000
2023-02-09,4.550000190734863,4.980000019073486,4.53000020980835,4.849999904632568,3479800
2023-02-10,4.769999980926514,4.789999961853027,4.485000133514404,4.53000020980835,4209200
2023-02-13,4.710000038146973,4.840000152587891,4.635000228881836,4.840000152587891,2050200
2023-02-14,4.960000038146973,4.989999771118164,4.599999904632568,4.699999809265137,3523500
2023-02-15,5.159999847412109,5.230000019073486,4.900000095367432,4.920000076293945,4612900
2023-02-16,4.96999979019165,5.159999847412109,4.960000038146973,5.019999980926514,2740500
2023-02-17,4.909999847412109,4.949999809265137,4.739999771118164,4.940000057220459,3420400
2023-02-21,4.579999923706055,4.889999866485596,4.5320000648498535,4.820000171661377,3117400
2023-02-22,4.619999885559082,4.730000019073486,4.539999961853027,4.599999904632568,4199500
2023-02-23,4.550000190734863,4.769999980926514,4.519999980926514,4.690000057220459,3013500
2023-02-24,4.449999809265137,4.5,4.380000114440918,4.5,2598500
2023-02-27,4.590000152587891,4.670000076293945,4.46999979019165,4.525000095367432,3518800
2023-02-28,4.5,4.639999866485596,4.480000019073486,4.550000190734863,4606100
2023-03-01,4.400000095367432,4.514999866485596,4.171999931335449,4.449999809265137,6103300
2023-03-02,4.239999771118164,4.355000019073486,4.179999828338623,4.349999904632568,4333900
2023-03-03,4.570000171661377,4.579999923706055,4.21999979019165,4.239999771118164,4576200
2023-03-06,4.429999828338623,4.599999904632568,4.389999866485596,4.579999923706055,3422300
2023-03-07,4.400000095367432,4.489999771118164,4.340000152587891,4.429999828338623,2061900
2023-03-08,4.289999961853027,4.394999980926514,4.260000228881836,4.389999866485596,2063200
2023-03-09,4.079999923706055,4.349999904632568,4.070000171661377,4.260000228881836,2924100
2023-03-10,3.9100000858306885,4.070000171661377,3.7799999713897705,4.050000190734863,6357600
2023-03-13,3.940000057220459,4.005000114440918,3.700000047683716,3.7899999618530273,4392800
2023-03-14,3.890000104904175,4.061999797821045,3.8399999141693115,4.054999828338623,3162800
2023-03-15,3.9200000762939453,3.940000057220459,3.7699999809265137,3.8350000381469727,3826900
2023-03-16,3.9600000381469727,4.0,3.7699999809265137,3.859999895095825,2383800
2023-03-17,3.880000114440918,4.019999980926514,3.8399999141693115,3.9700000286102295,3314300
2023-03-20,3.8499999046325684,3.950000047683716,3.799999952316284,3.9000000953674316,3171500
2023-03-21,3.950000047683716,3.9800000190734863,3.813999891281128,3.9200000762939453,2856100
2023-03-22,3.8499999046325684,3.990000009536743,3.8499999046325684,3.9200000762939453,2785700
2023-03-23,3.8499999046325684,3.990000009536743,3.809999942779541,3.869999885559082,2563200
2023-03-24,3.930000066757202,3.940000057220459,3.690000057220459,3.859999895095825,4152800
2023-03-27,3.930000066757202,4.159999847412109,3.924999952316284,4.0,2904900
2023-03-28,3.890000104904175,3.9800000190734863,3.8499999046325684,3.9200000762939453,1673100
2023-03-29,3.9600000381469727,3.9800000190734863,3.859999895095825,3.950000047683716,2634000
2023-03-30,3.950000047683716,4.059999942779541,3.880000114440918,3.990000009536743,2426300
2023-03-31,4.039999961853027,4.164999961853027,3.9149999618530273,3.950000047683716,3511200
2023-04-03,4.039999961853027,4.099999904632568,3.9600000381469727,4.050000190734863,1868800
2023-04-04,3.869999885559082,4.074999809265137,3.8299999237060547,4.074999809265137,3308300
2023-04-05,3.6700000762939453,3.880000114440918,3.6500000953674316,3.869999885559082,4079700
2023-04-06,3.7699999809265137,3.7699999809265137,3.619999885559082,3.690000057220459,3058400
2023-04-10,4.0,4.010000228881836,3.7200000286102295,3.7300000190734863,4070700
2023-04-11,4.070000171661377,4.110000133514404,3.990000009536743,4.050000190734863,2798700
2023-04-12,3.9600000381469727,4.150000095367432,3.940000057220459,4.130000114440918,2632100
2023-04-13,4.110000133514404,4.150000095367432,3.990000009536743,4.03000020980835,2111400
2023-04-14,4.019999980926514,4.099999904632568,3.934999942779541,4.090000152587891,2221900
2023-04-17,4.139999866485596,4.210000038146973,3.9800000190734863,4.010000228881836,2415000
2023-04-18,4.079999923706055,4.170000076293945,4.03000020980835,4.170000076293945,2292400
2023-04-19,4.0,4.059999942779541,3.9600000381469727,4.03000020980835,2416800
2023-04-20,3.950000047683716,4.03000020980835,3.880000114440918,3.984999895095825,3870000
2023-04-21,4.0,4.011000156402588,3.930000066757202,3.950000047683716,2115600
2023-04-24,3.9200000762939453,4.070000171661377,3.880000114440918,4.010000228881836,2156500
2023-04-25,3.809999942779541,3.9000000953674316,3.76200008392334,3.880000114440918,2263500
2023-04-26,3.7699999809265137,3.880000114440918,3.740000009536743,3.819999933242798,2392800
2023-04-27,3.9000000953674316,3.9000000953674316,3.7799999713897705,3.819999933242798,1889900
2023-04-28,3.9200000762939453,3.944999933242798,3.8399999141693115,3.869999885559082,1862000
2023-05-01,3.880000114440918,3.984999895095825,3.8399999141693115,3.9200000762939453,1657100
2023-05-02,3.7699999809265137,3.859999895095825,3.755000114440918,3.859999895095825,2227600
2023-05-03,3.9100000858306885,4.010000228881836,3.7699999809265137,3.809999942779541,3924200
2023-05-04,3.880000114440918,3.930000066757202,3.8299999237060547,3.9000000953674316,2563400
2023-05-05,3.8499999046325684,3.9100000858306885,3.7799999713897705,3.799999952316284,3309200
2023-05-08,3.8499999046325684,3.940000057220459,3.8299999237060547,3.9200000762939453,4072000
2023-05-09,3.940000057220459,4.019999980926514,3.759999990463257,3.8299999237060547,4784500
2023-05-10,4.119999885559082,4.199999809265137,3.8499999046325684,4.050000190734863,6138700
2023-05-11,4.099999904632568,4.389999866485596,4.039999961853027,4.119999885559082,4852900
2023-05-12,4.119999885559082,4.260000228881836,4.050000190734863,4.139999866485596,3631500
2023-05-15,4.340000152587891,4.380000114440918,4.070000171661377,4.199999809265137,4372600
2023-05-16,4.28000020980835,4.360000133514404,4.21999979019165,4.21999979019165,3354800
2023-05-17,4.5,4.610000133514404,4.260000228881836,4.329999923706055,5290100
2023-05-18,4.650000095367432,4.679999828338623,4.449999809265137,4.510000228881836,4189500
2023-05-19,4.670000076293945,4.699999809265137,4.550000190734863,4.699999809265137,3961700
2023-05-22,4.949999809265137,5.014999866485596,4.690000057220459,4.699999809265137,4460200
2023-05-23,4.519999980926514,4.896999835968018,4.449999809265137,4.800000190734863,7344700
2023-05-24,4.630000114440918,4.650000095367432,4.360000133514404,4.550000190734863,4342300
2023-05-25,4.590000152587891,4.699999809265137,4.454999923706055,4.650000095367432,3260800
2023-05-26,4.449999809265137,4.599999904632568,4.380000114440918,4.590000152587891,3199700
2023-05-30,4.590000152587891,4.659999847412109,4.5,4.510000228881836,2618600
2023-05-31,4.579999923706055,4.610000133514404,4.46999979019165,4.559999942779541,4964600
2023-06-01,4.739999771118164,4.78000020980835,4.525000095367432,4.619999885559082,3076800
2023-06-02,4.900000095367432,4.925000190734863,4.76200008392334,4.800000190734863,2962800
2023-06-05,4.900000095367432,4.949999809265137,4.789999961853027,4.849999904632568,3029200
2023-06-06,5.179999828338623,5.190000057220459,4.894999980926514,4.900000095367432,3947700
2023-06-07,5.130000114440918,5.409999847412109,5.119999885559082,5.239999771118164,4077800
2023-06-08,5.28000020980835,5.28000020980835,5.039999961853027,5.139999866485596,2828900
2023-06-09,5.21999979019165,5.369999885559082,5.170000076293945,5.300000190734863,3176600
2023-06-12,5.320000171661377,5.360000133514404,5.1020002365112305,5.239999771118164,3243400
2023-06-13,5.940000057220459,6.099999904632568,5.335000038146973,5.340000152587891,8253900
2023-06-14,5.690000057220459,6.039999961853027,5.585000038146973,5.960000038146973,5355800
2023-06-15,5.679999828338623,5.789999961853027,5.480000019073486,5.639999866485596,3923400
2023-06-16,5.599999904632568,5.824999809265137,5.480000019073486,5.800000190734863,10221100
2023-06-20,5.809999942779541,5.940000057220459,5.610000133514404,5.650000095367432,4308000
2023-06-21,5.900000095367432,5.945000171661377,5.650000095367432,5.75,3378000
2023-06-22,5.789999961853027,5.869999885559082,5.570000171661377,5.860000133514404,2934600
2023-06-23,5.539999961853027,5.736000061035156,5.519999980926514,5.71999979019165,12060800
2023-06-26,5.369999885559082,5.664999961853027,5.360000133514404,5.550000190734863,3081300
2023-06-27,5.5,5.525000095367432,5.309999942779541,5.380000114440918,2327600
2023-06-28,5.869999885559082,6.005000114440918,5.510000228881836,5.559999942779541,4342900
2023-06-29,5.980000019073486,6.059999942779541,5.795000076293945,5.880000114440918,3801800
2023-06-30,6.0,6.139999866485596,5.949999809265137,6.059999942779541,5658400
2023-07-03,5.980000019073486,6.065000057220459,5.940000057220459,6.03000020980835,2923900
2023-07-05,5.860000133514404,6.019999980926514,5.824999809265137,5.980000019073486,3347300
2023-07-06,5.599999904632568,5.769999980926514,5.53000020980835,5.760000228881836,2776700
2023-07-07,5.730000019073486,5.800000190734863,5.619999885559082,5.619999885559082,2238900
2023-07-10,5.96999979019165,5.980000019073486,5.679999828338623,5.699999809265137,3618500
2023-07-11,6.179999828338623,6.25,5.849999904632568,6.010000228881836,7450700
2023-07-12,6.070000171661377,6.420000076293945,5.900000095367432,6.349999904632568,5752300
2023-07-13,6.639999866485596,6.820000171661377,6.119999885559082,6.119999885559082,8664500
2023-07-14,6.320000171661377,6.840000152587891,6.284999847412109,6.730000019073486,5086700
2023-07-17,6.889999866485596,6.934999942779541,6.202000141143799,6.329999923706055,4946700
