symbol,timestamp,open,high,low,close,volume,trade_count,vwap
NVDA,2023-12-26 09:00:00+00:00,488.99,490.33,488.99,489.62,10486.0,212.0,489.697094
NVDA,2023-12-26 09:05:00+00:00,489.0,489.0,488.83,488.98,1563.0,52.0,488.970885
NVDA,2023-12-26 09:10:00+00:00,489.03,489.03,489.0,489.0,1069.0,36.0,489.019058
NVDA,2023-12-26 09:15:00+00:00,489.08,489.08,488.85,488.85,796.0,28.0,488.929002
NVDA,2023-12-26 09:20:00+00:00,488.85,488.85,488.85,488.85,474.0,13.0,488.85
NVDA,2023-12-26 09:25:00+00:00,488.99,488.99,488.99,488.99,505.0,17.0,488.99
NVDA,2023-12-26 09:35:00+00:00,489.3,489.3,488.67,488.67,4608.0,114.0,489.20752
NVDA,2023-12-26 09:45:00+00:00,489.12,489.15,489.0,489.0,2739.0,59.0,489.092074
NVDA,2023-12-26 09:50:00+00:00,488.97,489.0,488.97,489.0,2558.0,26.0,488.971581
NVDA,2023-12-26 09:55:00+00:00,489.02,489.02,488.9,488.9,3023.0,21.0,488.93924
NVDA,2023-12-26 10:00:00+00:00,489.13,489.13,489.13,489.13,146.0,4.0,489.13
NVDA,2023-12-26 10:10:00+00:00,489.13,489.13,489.0,489.0,864.0,41.0,489.076667
NVDA,2023-12-26 10:20:00+00:00,488.81,488.81,488.69,488.69,911.0,38.0,488.717837
NVDA,2023-12-26 10:25:00+00:00,488.59,488.59,488.59,488.59,132.0,6.0,488.59
NVDA,2023-12-26 10:35:00+00:00,488.72,488.78,488.72,488.78,475.0,24.0,488.75
NVDA,2023-12-26 10:40:00+00:00,488.53,488.59,488.46,488.46,2693.0,53.0,488.529518
NVDA,2023-12-26 11:00:00+00:00,488.28,488.28,488.28,488.28,697.0,49.0,488.28
NVDA,2023-12-26 11:05:00+00:00,488.26,488.29,488.26,488.29,547.0,17.0,488.280662
NVDA,2023-12-26 11:10:00+00:00,488.0,488.0,488.0,488.0,1417.0,160.0,488.0
NVDA,2023-12-26 11:15:00+00:00,487.5,487.5,487.12,487.12,1670.0,45.0,487.255749
NVDA,2023-12-26 11:25:00+00:00,487.77,487.77,487.7,487.7,374.0,9.0,487.738182
NVDA,2023-12-26 11:30:00+00:00,488.0,488.0,488.0,488.0,401.0,11.0,488.0
NVDA,2023-12-26 11:55:00+00:00,488.01,488.01,488.01,488.01,349.0,20.0,488.01
NVDA,2023-12-26 12:00:00+00:00,487.99,489.5,487.99,489.5,25643.0,540.0,488.655925
NVDA,2023-12-26 12:05:00+00:00,489.5,489.5,488.8,489.15,9978.0,273.0,489.235647
NVDA,2023-12-26 12:10:00+00:00,489.34,489.6,489.1,489.1,4095.0,132.0,489.393887
NVDA,2023-12-26 12:15:00+00:00,489.1,489.1,489.0,489.0,1414.0,42.0,489.025882
NVDA,2023-12-26 12:20:00+00:00,489.21,489.3,489.2,489.3,2084.0,35.0,489.251353
NVDA,2023-12-26 12:25:00+00:00,489.09,489.14,489.08,489.08,1438.0,56.0,489.107469
NVDA,2023-12-26 12:30:00+00:00,489.3,489.58,489.3,489.58,3732.0,76.0,489.318789
NVDA,2023-12-26 12:35:00+00:00,489.51,489.51,489.45,489.5,1220.0,40.0,489.491597
NVDA,2023-12-26 12:40:00+00:00,489.6,489.78,489.6,489.66,6190.0,141.0,489.691044
NVDA,2023-12-26 12:45:00+00:00,489.6,489.7,489.59,489.69,2761.0,98.0,489.661357
NVDA,2023-12-26 12:50:00+00:00,489.7,489.7,489.6,489.6,1267.0,57.0,489.63476
NVDA,2023-12-26 12:55:00+00:00,489.68,489.8,489.68,489.8,2769.0,75.0,489.746403
NVDA,2023-12-26 13:00:00+00:00,489.5,489.91,487.9891,489.5,53609.0,1867.0,489.390344
NVDA,2023-12-26 13:05:00+00:00,489.39,489.5,489.35,489.4,3496.0,124.0,489.415005
NVDA,2023-12-26 13:10:00+00:00,489.42,489.5,489.25,489.25,2668.0,91.0,489.392088
NVDA,2023-12-26 13:15:00+00:00,489.2,489.35,489.2,489.35,8090.0,144.0,489.305099
NVDA,2023-12-26 13:20:00+00:00,489.485,489.7,489.45,489.7,7475.0,202.0,489.588527
NVDA,2023-12-26 13:25:00+00:00,489.564,489.7267,489.2767,489.2767,6408.0,154.0,489.429412
NVDA,2023-12-26 13:30:00+00:00,489.34,489.6,489.1,489.3,12381.0,266.0,489.318784
NVDA,2023-12-26 13:35:00+00:00,489.1,489.19,488.88,488.98,11606.0,297.0,489.022828
NVDA,2023-12-26 13:40:00+00:00,488.95,488.95,488.66,488.81,5145.0,186.0,488.784986
NVDA,2023-12-26 13:45:00+00:00,488.9989,489.0,488.88,489.0,4913.0,213.0,488.979543
NVDA,2023-12-26 13:50:00+00:00,488.9979,488.9979,488.96,488.96,652.0,46.0,488.972467
NVDA,2023-12-26 13:55:00+00:00,489.0,489.0,488.86,488.86,7023.0,199.0,488.933655
NVDA,2023-12-26 14:00:00+00:00,489.05,489.4,489.05,489.2987,4741.0,195.0,489.19397
NVDA,2023-12-26 14:05:00+00:00,489.18,489.2638,488.91,488.91,16473.0,256.0,489.142819
NVDA,2023-12-26 14:10:00+00:00,489.1,489.29,489.0,489.29,7429.0,214.0,489.160259
NVDA,2023-12-26 14:15:00+00:00,489.3,489.4,489.15,489.4,7032.0,249.0,489.309547
NVDA,2023-12-26 14:20:00+00:00,489.45,489.6813,489.4,489.6813,14309.0,430.0,489.479646
NVDA,2023-12-26 14:25:00+00:00,489.68,489.68,489.21,489.6,12524.0,417.0,489.551806
NVDA,2023-12-26 14:30:00+00:00,489.68,492.7339,489.6,492.62,1274767.0,16762.0,491.281317
NVDA,2023-12-26 14:35:00+00:00,492.62,493.75,492.395,493.49,833894.0,11802.0,493.218685
NVDA,2023-12-26 14:40:00+00:00,493.46,496.0,493.35,495.5,1256185.0,16900.0,494.978897
NVDA,2023-12-26 14:45:00+00:00,495.454,495.97,494.23,494.88,637525.0,9455.0,494.818248
NVDA,2023-12-26 14:50:00+00:00,494.885,495.32,494.0201,494.4257,430449.0,6677.0,494.585067
NVDA,2023-12-26 14:55:00+00:00,494.4918,494.76,493.7801,494.29,461299.0,6921.0,494.232061
NVDA,2023-12-26 15:00:00+00:00,494.3799,495.45,494.19,494.735,589305.0,8768.0,494.898106
NVDA,2023-12-26 15:05:00+00:00,494.733,494.7999,493.52,494.12,537530.0,7420.0,494.095961
NVDA,2023-12-26 15:10:00+00:00,494.1751,494.37,493.44,494.17,442042.0,8004.0,493.91159
NVDA,2023-12-26 15:15:00+00:00,494.2482,494.45,493.9001,494.3941,295538.0,7510.0,494.246716
NVDA,2023-12-26 15:20:00+00:00,494.4,494.5,493.69,494.11,316661.0,8156.0,494.020752
NVDA,2023-12-26 15:25:00+00:00,494.1168,494.4399,493.69,493.8557,335335.0,9045.0,494.125036
NVDA,2023-12-26 15:30:00+00:00,494.02,494.3832,493.83,494.3832,294128.0,7453.0,494.087241
NVDA,2023-12-26 15:35:00+00:00,494.38,494.83,494.22,494.61,358609.0,7948.0,494.553722
NVDA,2023-12-26 15:40:00+00:00,494.58,494.69,493.13,493.13,367419.0,9062.0,493.889159
NVDA,2023-12-26 15:45:00+00:00,493.1699,493.3399,492.55,492.63,425517.0,9036.0,492.88845
NVDA,2023-12-26 15:50:00+00:00,492.675,492.675,491.975,492.34,411723.0,8620.0,492.331229
NVDA,2023-12-26 15:55:00+00:00,492.36,492.82,492.36,492.52,209504.0,7042.0,492.603117
NVDA,2023-12-26 16:00:00+00:00,492.57,492.69,492.1,492.69,206673.0,4125.0,492.388064
NVDA,2023-12-26 16:05:00+00:00,492.7,493.38,492.6325,493.34,298787.0,3969.0,492.992406
NVDA,2023-12-26 16:10:00+00:00,493.3775,493.74,493.0227,493.54,260496.0,3736.0,493.429788
NVDA,2023-12-26 16:15:00+00:00,493.54,493.62,493.0001,493.04,318970.0,3068.0,493.370556
NVDA,2023-12-26 16:20:00+00:00,493.0,493.2605,492.65,492.66,173833.0,2493.0,493.004767
NVDA,2023-12-26 16:25:00+00:00,492.66,493.4,492.45,493.25,215630.0,2967.0,493.083481
NVDA,2023-12-26 16:30:00+00:00,493.25,494.19,493.22,493.9,335245.0,4340.0,493.756329
NVDA,2023-12-26 16:35:00+00:00,493.88,494.28,493.69,494.1012,262848.0,3161.0,494.067306
NVDA,2023-12-26 16:40:00+00:00,494.1407,494.3999,493.9001,494.035,210405.0,2579.0,494.10519
NVDA,2023-12-26 16:45:00+00:00,494.05,494.545,493.95,494.455,234481.0,2910.0,494.180484
NVDA,2023-12-26 16:50:00+00:00,494.49,494.8199,494.3401,494.73,248366.0,3328.0,494.62525
NVDA,2023-12-26 16:55:00+00:00,494.69,494.8176,494.26,494.5316,177376.0,2767.0,494.57462
NVDA,2023-12-26 17:00:00+00:00,494.44,494.68,494.06,494.2046,216824.0,2742.0,494.31753
NVDA,2023-12-26 17:05:00+00:00,494.23,494.3699,493.53,493.89,254492.0,3357.0,493.89042
NVDA,2023-12-26 17:10:00+00:00,493.87,494.2,493.825,494.175,107404.0,1829.0,494.075955
NVDA,2023-12-26 17:15:00+00:00,494.18,494.41,494.0,494.2032,168494.0,2537.0,494.190988
NVDA,2023-12-26 17:20:00+00:00,494.2456,494.2456,492.65,493.4899,459641.0,5218.0,493.383714
NVDA,2023-12-26 17:25:00+00:00,493.4164,493.83,493.2407,493.5062,176208.0,2440.0,493.548438
NVDA,2023-12-26 17:30:00+00:00,493.508,493.8,493.27,493.5,157150.0,2303.0,493.589305
NVDA,2023-12-26 17:35:00+00:00,493.5,493.6897,493.15,493.315,147477.0,1892.0,493.421514
NVDA,2023-12-26 17:40:00+00:00,493.29,493.6399,493.25,493.5425,147432.0,2050.0,493.470197
NVDA,2023-12-26 17:45:00+00:00,493.5,493.97,493.5,493.8106,188282.0,2330.0,493.786984
NVDA,2023-12-26 17:50:00+00:00,493.84,493.94,493.5,493.8529,159743.0,2037.0,493.779495
NVDA,2023-12-26 17:55:00+00:00,493.86,493.89,493.36,493.4982,121559.0,1791.0,493.572916
NVDA,2023-12-26 18:00:00+00:00,493.48,493.6299,493.3078,493.425,95782.0,1617.0,493.437981
NVDA,2023-12-26 18:05:00+00:00,493.46,493.6207,493.3113,493.475,103012.0,1671.0,493.452503
NVDA,2023-12-26 18:10:00+00:00,493.5,493.64,493.35,493.524,121455.0,1781.0,493.495243
NVDA,2023-12-26 18:15:00+00:00,493.47,493.77,493.16,493.3137,156258.0,2331.0,493.489905
NVDA,2023-12-26 18:20:00+00:00,493.275,493.5499,493.21,493.45,117083.0,1660.0,493.414831
NVDA,2023-12-26 18:25:00+00:00,493.45,493.532,493.21,493.4939,278417.0,1740.0,493.352384
NVDA,2023-12-26 18:30:00+00:00,493.51,493.9299,493.4812,493.77,147952.0,2465.0,493.704016
NVDA,2023-12-26 18:35:00+00:00,493.7853,493.825,493.4696,493.485,119611.0,1971.0,493.647481
NVDA,2023-12-26 18:40:00+00:00,493.4615,493.74,493.41,493.66,101897.0,1735.0,493.568447
NVDA,2023-12-26 18:45:00+00:00,493.64,493.7099,493.47,493.61,74827.0,1465.0,493.59982
NVDA,2023-12-26 18:50:00+00:00,493.6399,493.68,493.2,493.59,150165.0,2094.0,493.39722
NVDA,2023-12-26 18:55:00+00:00,493.56,493.5999,493.01,493.11,191639.0,2514.0,493.24318
NVDA,2023-12-26 19:00:00+00:00,493.07,493.4564,493.07,493.38,117632.0,2038.0,493.310146
NVDA,2023-12-26 19:05:00+00:00,493.375,493.49,493.24,493.45,167700.0,1530.0,493.380903
NVDA,2023-12-26 19:10:00+00:00,493.47,493.4899,493.18,493.21,125826.0,2120.0,493.308635
NVDA,2023-12-26 19:15:00+00:00,493.22,493.3526,493.15,493.2289,93065.0,2087.0,493.23657
NVDA,2023-12-26 19:20:00+00:00,493.23,493.49,493.23,493.455,117991.0,1916.0,493.382653
NVDA,2023-12-26 19:25:00+00:00,493.46,493.4799,493.15,493.3412,108741.0,2224.0,493.301671
NVDA,2023-12-26 19:30:00+00:00,493.35,493.685,493.2693,493.5,179124.0,2448.0,493.489424
NVDA,2023-12-26 19:35:00+00:00,493.53,493.7099,493.41,493.58,127035.0,2297.0,493.586142
NVDA,2023-12-26 19:40:00+00:00,493.6,493.67,493.15,493.2,112032.0,2033.0,493.468915
NVDA,2023-12-26 19:45:00+00:00,493.15,493.6,493.15,493.4255,114584.0,1905.0,493.44072
NVDA,2023-12-26 19:50:00+00:00,493.4008,494.26,493.3,494.215,324082.0,4353.0,493.90527
NVDA,2023-12-26 19:55:00+00:00,494.2399,494.35,494.0,494.255,227695.0,3511.0,494.226259
NVDA,2023-12-26 20:00:00+00:00,494.24,494.6199,494.24,494.42,226817.0,3535.0,494.508018
NVDA,2023-12-26 20:05:00+00:00,494.415,494.5999,494.0,494.045,234776.0,3077.0,494.301682
NVDA,2023-12-26 20:10:00+00:00,494.0293,494.28,494.0,494.1075,114817.0,2034.0,494.112683
NVDA,2023-12-26 20:15:00+00:00,494.1202,494.28,493.8904,494.24,180709.0,2705.0,494.108198
NVDA,2023-12-26 20:20:00+00:00,494.23,494.48,494.13,494.42,182825.0,3034.0,494.331478
NVDA,2023-12-26 20:25:00+00:00,494.43,494.87,494.385,494.52,421815.0,5078.0,494.603582
NVDA,2023-12-26 20:30:00+00:00,494.52,494.7853,494.4401,494.4915,209558.0,3573.0,494.607721
NVDA,2023-12-26 20:35:00+00:00,494.47,494.6689,494.09,494.18,287437.0,4107.0,494.33572
NVDA,2023-12-26 20:40:00+00:00,494.1835,494.28,493.79,494.04,239559.0,3844.0,493.991914
NVDA,2023-12-26 20:45:00+00:00,494.03,494.285,493.94,494.105,229789.0,3489.0,494.117868
NVDA,2023-12-26 20:50:00+00:00,494.03,494.176,493.2,493.2064,381926.0,5559.0,493.70547
NVDA,2023-12-26 20:55:00+00:00,493.21,493.273,492.65,492.81,753376.0,11029.0,492.912937
